#{"t_start": 1780882579.664715, "env_id": "None"}
r,l,t,success,completed_targets,collision_count,remaining_battery,done_reason
35.025,25,93.024976,True,2,8,10.0,success
31.48,8,93.03008,True,1,0,27.0,success
24.24,24,93.044797,True,1,8,11.0,success
42.885,21,93.057071,True,2,0,14.0,success
43.045,21,93.160284,True,2,0,14.0,success
32.53,18,93.171818,True,1,0,17.0,success
42.405,13,93.180685,True,2,0,22.0,success
42.855,23,93.19513,True,2,1,14.0,success
31.635,11,93.20382,True,1,0,24.0,success
42.775,15,93.213918,True,2,0,20.0,success
42.405,13,93.223475,True,2,0,22.0,success
31.73,18,93.235339,True,1,1,17.0,success
-6.085,35,93.258969,False,2,18,0.0,battery_out
34.32,32,94.069468,True,2,9,4.0,success
41.5,20,94.086918,True,2,1,15.0,success
33.27,22,94.104858,True,1,0,13.0,success
44.79,26,94.126785,True,2,0,23.0,success
-31.225,35,94.156685,False,0,22,0.0,battery_out
32.405,13,94.166654,True,1,0,22.0,success
42.59,14,94.179122,True,2,0,21.0,success
41.64,24,94.198058,True,2,0,11.0,success
42.405,13,94.209022,True,2,0,22.0,success
43.825,25,94.229952,True,2,0,12.0,success
32.7,20,94.245898,True,1,0,15.0,success
31.85,10,94.254279,True,1,0,25.0,success
42.295,19,94.267708,True,2,0,16.0,success
32.225,25,94.286959,True,1,1,10.0,success
41.98,28,94.305033,True,2,2,7.0,success
42.84,24,94.324027,True,2,1,11.0,success
41.87,22,94.338686,True,2,1,13.0,success
32.375,15,94.349148,True,1,0,20.0,success
-6.325,35,94.371731,False,2,19,0.0,battery_out
-11.225,35,94.392633,False,2,22,0.0,battery_out
42.115,19,94.404574,True,2,1,16.0,success
42.87,22,94.418663,True,2,0,13.0,success
42.405,13,94.427535,True,2,0,22.0,success
32.96,16,94.43759,True,1,0,19.0,success
43.715,31,94.455312,True,2,1,11.0,success
31.945,17,94.464904,True,1,1,18.0,success
31.375,15,94.474113,True,1,1,20.0,success
31.11,6,94.477616,True,1,0,29.0,success
42.64,24,94.492333,True,2,0,11.0,success
43.3,20,94.504117,True,2,0,15.0,success
31.96,16,94.512489,True,1,0,19.0,success
33.825,25,94.526851,True,1,0,14.0,success
41.915,19,94.537669,True,2,0,16.0,success
31.48,8,94.541882,True,1,0,27.0,success
42.47,22,94.554154,True,2,0,13.0,success
42.665,21,94.564592,True,2,0,14.0,success
30.79,14,94.573674,True,1,1,21.0,success
41.575,15,94.581861,True,2,1,20.0,success
42.5,20,94.593288,True,2,0,15.0,success
41.615,11,94.599468,True,2,0,24.0,success
41.63,22,94.610685,True,2,1,13.0,success
25.81,26,94.624779,True,1,7,9.0,success
33.285,21,94.635742,True,1,0,14.0,success
43.885,21,94.646567,True,2,0,14.0,success
30.715,19,94.657731,True,1,1,16.0,success
31.11,6,94.660942,True,1,0,29.0,success
32.22,12,94.666258,True,1,0,23.0,success
32.405,13,94.672892,True,1,0,22.0,success
37.84,24,94.685554,True,2,4,11.0,success
16.075,35,94.702465,True,1,16,0.0,success
31.82,12,94.70768,True,1,0,23.0,success
41.945,17,95.619472,True,2,0,18.0,success
42.005,13,95.631023,True,2,0,22.0,success
36.87,22,95.650956,True,2,6,13.0,success
44.205,25,95.672885,True,2,0,10.0,success
32.205,13,95.68535,True,1,0,22.0,success
32.33,18,95.701296,True,1,0,17.0,success
43.33,18,95.717243,True,2,0,17.0,success
31.515,19,95.734186,True,1,1,16.0,success
32.745,17,95.749136,True,1,0,18.0,success
31.3,20,95.767079,True,1,2,15.0,success
-4.17,38,95.799479,False,1,7,0.0,battery_out
44.135,31,95.825385,True,2,0,8.0,success
40.635,23,95.843581,True,2,3,12.0,success
29.95,30,95.868297,True,1,4,11.0,success
41.575,15,95.881458,True,2,1,20.0,success
33.085,21,95.897654,True,1,0,14.0,success
43.145,17,95.910948,True,2,0,18.0,success
31.575,15,95.922514,True,1,0,20.0,success
43.38,28,95.944798,True,2,1,10.0,success
41.205,13,95.955251,True,2,1,22.0,success
31.205,13,95.965789,True,1,1,22.0,success
40.44,24,95.982985,True,2,2,11.0,success
32.56,16,95.995582,True,1,0,19.0,success
42.915,19,96.010794,True,2,0,16.0,success
33.115,19,96.02591,True,1,0,16.0,success
32.53,18,96.039977,True,1,0,17.0,success
32.825,25,96.059071,True,1,1,10.0,success
31.295,7,96.065448,True,1,0,28.0,success
42.53,18,96.079004,True,2,0,17.0,success
33.27,22,96.097135,True,1,0,13.0,success
41.915,19,96.113124,True,2,1,16.0,success
32.22,12,96.122499,True,1,0,23.0,success
31.615,11,96.131237,True,1,0,24.0,success
41.755,15,96.143701,True,2,0,20.0,success
38.15,30,96.167516,True,2,6,5.0,success
41.58,24,96.188137,True,2,0,11.0,success
43.115,19,96.204475,True,2,0,16.0,success
42.59,34,96.231478,True,2,0,1.0,success
41.455,23,96.251963,True,2,2,12.0,success
42.555,15,96.264925,True,2,0,20.0,success
31.3,20,96.281693,True,1,1,15.0,success
43.085,21,96.300075,True,2,0,14.0,success
31.39,14,96.310844,True,1,1,21.0,success
35.865,29,96.33691,True,2,7,6.0,success
25.53,18,96.352555,True,1,6,17.0,success
31.635,11,96.360752,True,1,0,24.0,success
31.48,8,96.368111,True,1,0,27.0,success
32.255,23,96.389251,True,1,1,12.0,success
43.13,30,96.414717,True,2,0,5.0,success
41.63,10,96.424123,True,2,0,25.0,success
42.87,22,96.444689,True,2,0,13.0,success
42.22,12,96.457077,True,2,0,23.0,success
41.96,16,96.470891,True,2,0,19.0,success
32.775,15,97.513319,True,1,0,20.0,success
33.33,18,97.538227,True,1,0,17.0,success
32.035,11,97.549413,True,1,0,24.0,success
32.575,15,97.570827,True,1,0,20.0,success
29.82,12,97.593598,True,1,2,23.0,success
43.085,21,97.617879,True,2,0,14.0,success
32.205,13,97.629436,True,1,0,22.0,success
31.775,15,97.656357,True,1,0,20.0,success
33.115,19,97.691408,True,1,0,16.0,success
41.205,13,97.7055,True,2,1,22.0,success
41.36,16,97.718472,True,2,1,19.0,success
-46.17,38,97.752466,False,0,36,0.0,battery_out
43.67,22,97.770692,True,2,0,13.0,success
43.27,22,97.790144,True,2,0,13.0,success
32.22,12,97.800292,True,1,0,23.0,success
32.005,13,97.810259,True,1,0,22.0,success
43.095,19,97.828844,True,2,0,16.0,success
40.285,21,97.847114,True,2,3,14.0,success
43.485,21,97.86457,True,2,0,14.0,success
30.19,14,97.876651,True,1,2,21.0,success
34.75,30,97.901334,True,1,0,10.0,success
32.775,15,97.913784,True,1,0,20.0,success
32.175,15,97.925275,True,1,0,20.0,success
40.24,24,97.943024,True,2,3,11.0,success
31.13,18,97.95732,True,1,1,17.0,success
18.285,29,97.9788,True,1,13,6.0,success
31.665,9,97.986836,True,1,0,26.0,success
43.485,21,98.003387,True,2,0,14.0,success
32.035,11,98.011914,True,1,0,24.0,success
32.005,13,98.021138,True,1,0,22.0,success
32.59,14,98.031732,True,1,0,21.0,success
44.735,31,98.055857,True,2,0,9.0,success
30.175,15,98.068731,True,1,2,20.0,success
44.02,24,98.087183,True,2,0,11.0,success
32.375,15,98.100139,True,1,0,20.0,success
42.08,20,98.116087,True,2,1,15.0,success
32.775,15,98.128046,True,1,0,20.0,success
32.59,14,98.141003,True,1,0,21.0,success
41.36,16,98.15529,True,2,1,19.0,success
-8.325,35,98.184013,False,1,11,0.0,battery_out
42.775,15,98.195471,True,2,0,20.0,success
31.02,12,98.206608,True,1,1,23.0,success
30.33,18,98.221558,True,1,2,17.0,success
32.405,13,98.233045,True,1,0,22.0,success
31.095,7,98.237659,True,1,0,28.0,success
31.85,10,98.24681,True,1,0,25.0,success
33.18,28,98.269634,True,2,9,7.0,success
33.33,18,98.28358,True,1,0,17.0,success
32.56,16,98.297013,True,1,0,19.0,success
-3.725,35,98.323916,False,2,16,0.0,battery_out
32.115,19,98.340128,True,1,1,16.0,success
32.1,20,98.355107,True,1,0,15.0,success
42.87,22,98.372184,True,2,0,13.0,success
42.01,26,98.393024,True,2,1,9.0,success
40.64,24,98.412566,True,2,2,11.0,success
33.33,18,99.610269,True,1,0,17.0,success
43.61,26,99.657629,True,2,1,16.0,success
30.925,5,99.665602,True,1,0,30.0,success
42.5,20,99.695546,True,2,1,15.0,success
31.11,6,99.702522,True,1,0,29.0,success
43.33,18,99.729635,True,2,0,17.0,success
41.48,20,99.752921,True,2,1,15.0,success
42.53,18,99.779191,True,2,0,17.0,success
31.205,13,99.801532,True,1,1,22.0,success
32.22,12,99.820592,True,1,0,23.0,success
32.84,24,99.858198,True,1,1,11.0,success
31.665,9,99.873179,True,1,0,26.0,success
31.48,8,99.886425,True,1,0,27.0,success
42.16,16,99.912388,True,2,0,19.0,success
42.16,16,99.939665,True,2,0,19.0,success
32.76,16,99.964221,True,1,0,19.0,success
31.235,11,99.979299,True,1,0,24.0,success
32.515,19,100.011513,True,1,0,16.0,success
28.22,12,100.027105,True,1,3,23.0,success
42.585,25,100.052965,True,2,0,10.0,success
43.27,22,100.073579,True,2,0,13.0,success
31.98,28,100.100183,True,1,0,7.0,success
31.39,14,100.112774,True,1,0,21.0,success
26.84,24,100.133813,True,1,6,11.0,success
30.99,14,100.144217,True,1,1,21.0,success
-7.365,35,100.172197,False,2,19,0.0,battery_out
43.3,20,100.188114,True,2,0,15.0,success
30.625,25,100.208271,True,1,2,10.0,success
42.015,11,100.217693,True,2,0,24.0,success
32.175,15,100.231236,True,1,0,20.0,success
22.315,19,100.246041,True,1,9,16.0,success
43.98,28,100.268993,True,2,0,7.0,success
44.735,31,100.293433,True,2,0,4.0,success
-3.425,35,100.321868,False,2,15,0.0,battery_out
31.39,14,100.33405,True,1,1,21.0,success
39.425,25,100.356915,True,2,3,10.0,success
40.11,18,100.372107,True,2,2,17.0,success
31.115,19,100.387979,True,1,2,16.0,success
32.555,15,100.399678,True,1,0,20.0,success
38.3,20,100.414604,True,2,4,15.0,success
-14.825,35,100.443146,False,1,17,0.0,battery_out
32.375,15,100.456069,True,1,0,20.0,success
41.7,20,100.47162,True,2,1,15.0,success
32.035,11,100.480223,True,1,0,24.0,success
41.515,19,100.495449,True,2,1,16.0,success
31.435,11,100.505545,True,1,0,24.0,success
32.035,11,100.514427,True,1,0,24.0,success
42.555,15,100.527454,True,2,0,20.0,success
42.93,18,100.539903,True,2,0,17.0,success
42.97,26,100.558373,True,2,1,9.0,success
42.775,15,100.570731,True,2,0,20.0,success
41.975,15,100.580698,True,2,0,20.0,success
22.41,26,100.602589,True,1,10,9.0,success
32.035,11,100.610628,True,1,0,24.0,success
43.455,23,100.626702,True,2,0,12.0,success
40.83,30,101.571871,True,2,2,5.0,success
17.105,33,101.602889,True,1,15,2.0,success
30.36,16,101.617838,True,1,1,19.0,success
42.035,11,101.628379,True,2,0,24.0,success
42.115,19,101.64643,True,2,0,16.0,success
32.405,13,101.670549,True,1,0,22.0,success
32.53,18,101.704998,True,1,0,17.0,success
31.48,8,101.720222,True,1,0,27.0,success
31.11,6,101.73173,True,1,0,29.0,success
37.975,15,101.759229,True,2,4,20.0,success
31.605,13,101.780391,True,1,0,22.0,success
31.45,10,101.787581,True,1,0,25.0,success
-11.525,35,101.815119,False,2,23,0.0,battery_out
-26.345,35,101.84288,False,1,27,0.0,battery_out
32.56,16,101.855226,True,1,0,19.0,success
43.995,27,101.876453,True,2,0,14.0,success
32.345,17,101.889771,True,1,0,18.0,success
31.295,7,101.894939,True,1,0,28.0,success
32.515,19,101.909474,True,1,0,16.0,success
42.375,15,101.92172,True,2,0,20.0,success
41.625,25,101.942992,True,2,2,11.0,success
-27.605,35,101.971316,False,1,27,0.0,battery_out
31.39,14,101.981916,True,1,1,21.0,success
32.36,16,101.992781,True,1,0,19.0,success
31.47,22,102.009815,True,1,0,13.0,success
42.925,17,102.022966,True,2,0,18.0,success
42.53,18,102.037983,True,2,0,17.0,success
43.265,21,102.054927,True,2,0,14.0,success
31.545,17,102.069016,True,1,1,18.0,success
42.685,21,102.089395,True,2,0,14.0,success
31.775,15,102.102175,True,1,0,20.0,success
42.885,21,102.119602,True,2,0,14.0,success
42.835,23,102.136947,True,2,0,12.0,success
42.405,13,102.147416,True,2,0,22.0,success
42.685,21,102.163235,True,2,0,14.0,success
35.09,34,102.190494,True,2,8,1.0,success
28.64,32,102.218463,True,2,13,3.0,success
-16.54,36,102.252604,False,1,19,0.0,battery_out
41.985,13,102.265058,True,2,0,22.0,success
40.96,16,102.277818,True,2,1,19.0,success
42.93,18,102.294713,True,2,0,17.0,success
28.935,31,102.320448,True,1,4,4.0,success
31.48,8,102.327918,True,1,0,27.0,success
42.725,17,102.342475,True,2,0,18.0,success
32.19,14,102.352634,True,1,0,21.0,success
7.475,35,102.381078,False,2,5,0.0,battery_out
41.62,12,102.390267,True,2,0,23.0,success
39.505,33,102.415411,True,2,3,2.0,success
42.5,20,102.431371,True,2,0,15.0,success
32.775,15,102.443871,True,1,0,20.0,success
31.665,9,102.451455,True,1,0,26.0,success
32.16,16,102.464411,True,1,0,19.0,success
43.115,19,102.480293,True,2,0,16.0,success
33.33,18,103.501422,True,1,0,17.0,success
41.975,15,103.514934,True,2,0,20.0,success
41.03,10,103.533871,True,2,0,25.0,success
42.965,29,103.568223,True,2,0,6.0,success
32.945,17,103.591105,True,1,0,18.0,success
42.59,14,103.614554,True,2,0,21.0,success
43.78,28,103.656288,True,2,0,7.0,success
40.79,14,103.668355,True,2,1,21.0,success
43.285,21,103.684889,True,2,0,14.0,success
32.36,16,103.698264,True,1,0,19.0,success
32.22,12,103.707485,True,1,0,23.0,success
-18.725,35,103.744037,False,2,29,0.0,battery_out
32.375,15,103.767761,True,1,0,20.0,success
-13.385,35,103.802717,False,1,15,0.0,battery_out
31.76,16,103.81908,True,1,1,19.0,success
31.65,10,103.826377,True,1,0,25.0,success
41.835,11,103.834824,True,2,0,24.0,success
42.035,11,103.842832,True,2,0,24.0,success
43.125,17,103.857413,True,2,0,18.0,success
32.16,16,103.86961,True,1,0,19.0,success
32.775,15,103.881382,True,1,0,20.0,success
41.235,23,103.89954,True,2,1,12.0,success
43.285,21,103.916445,True,2,0,14.0,success
32.035,11,103.924803,True,1,0,24.0,success
43.58,28,103.945805,True,2,0,7.0,success
41.65,10,103.954675,True,2,0,25.0,success
43.425,25,103.975717,True,2,0,10.0,success
31.73,18,103.991696,True,1,1,17.0,success
42.575,15,104.003551,True,2,0,20.0,success
31.205,13,104.014858,True,1,1,22.0,success
43.01,26,104.037446,True,2,1,12.0,success
44.595,27,104.063589,True,2,0,12.0,success
43.47,22,104.084388,True,2,0,13.0,success
31.82,12,104.094061,True,1,0,23.0,success
39.855,23,104.11359,True,2,3,12.0,success
31.11,6,104.120577,True,1,0,29.0,success
43.735,31,104.145281,True,2,0,5.0,success
42.255,23,104.163187,True,2,1,14.0,success
42.735,31,104.187267,True,2,1,4.0,success
42.205,13,104.197127,True,2,0,22.0,success
31.85,10,104.207476,True,1,0,25.0,success
31.96,16,104.219436,True,1,0,19.0,success
42.96,16,104.233168,True,2,0,19.0,success
32.56,16,104.245711,True,1,0,19.0,success
32.19,14,104.258224,True,1,0,21.0,success
31.005,13,104.269879,True,1,1,22.0,success
32.405,13,104.279999,True,1,0,22.0,success
32.775,15,104.294304,True,1,0,20.0,success
41.36,16,104.30681,True,2,1,19.0,success
30.75,30,104.332311,True,1,1,5.0,success
31.45,10,104.340354,True,1,0,25.0,success
41.36,16,104.354792,True,2,1,19.0,success
31.19,14,104.365194,True,1,1,21.0,success
41.25,22,104.383801,True,2,2,13.0,success
32.16,16,104.395851,True,1,0,19.0,success
41.38,28,104.419102,True,2,2,7.0,success
42.375,15,104.431062,True,2,0,20.0,success
41.9,20,105.380512,True,2,0,15.0,success
32.035,11,105.393965,True,1,0,24.0,success
42.79,26,105.420802,True,2,0,9.0,success
42.21,26,105.444722,True,2,0,9.0,success
32.145,17,105.460541,True,1,0,18.0,success
32.715,19,105.479482,True,1,0,16.0,success
43.165,29,105.506384,True,2,0,6.0,success
32.285,21,105.526319,True,1,0,14.0,success
32.16,16,105.540272,True,1,0,19.0,success
43.515,19,105.55933,True,2,0,16.0,success
43.22,24,105.578678,True,2,0,11.0,success
41.665,9,105.585863,True,2,0,26.0,success
32.59,14,105.596823,True,1,0,21.0,success
43.115,19,105.613508,True,2,0,16.0,success
43.7,20,105.630118,True,2,0,15.0,success
32.745,17,105.644369,True,1,0,18.0,success
42.885,21,105.661112,True,2,0,14.0,success
2.64,36,105.689587,False,2,10,0.0,battery_out
33.04,24,105.707562,True,1,0,11.0,success
30.345,17,105.72161,True,1,2,18.0,success
32.375,15,105.733351,True,1,0,20.0,success
33.3,20,105.749902,True,1,0,15.0,success
32.01,26,105.770726,True,1,2,13.0,success
43.195,27,105.792213,True,2,0,8.0,success
31.635,11,105.802446,True,1,0,24.0,success
41.915,19,105.817618,True,2,1,16.0,success
31.45,10,105.825591,True,1,0,25.0,success
-27.725,35,105.852776,False,1,28,0.0,battery_out
42.73,18,105.867557,True,2,0,17.0,success
39.73,18,105.883028,True,2,2,17.0,success
33.145,17,105.896152,True,1,0,18.0,success
41.295,7,105.902295,True,2,0,28.0,success
32.59,14,105.913595,True,1,0,21.0,success
31.88,20,105.928753,True,1,0,15.0,success
42.93,18,105.942422,True,2,0,17.0,success
32.375,15,105.953905,True,1,0,20.0,success
43.115,19,105.968972,True,2,0,16.0,success
32.36,16,105.981395,True,1,0,19.0,success
31.82,12,105.989916,True,1,0,23.0,success
42.035,11,105.998281,True,2,0,24.0,success
42.59,14,106.010213,True,2,0,21.0,success
41.36,16,106.021844,True,2,1,19.0,success
-28.525,35,106.046284,False,1,29,0.0,battery_out
32.405,13,106.057247,True,1,0,22.0,success
42.775,15,106.067213,True,2,0,20.0,success
41.575,15,106.079177,True,2,1,20.0,success
31.9,20,106.093113,True,1,1,15.0,success
31.945,17,106.104992,True,1,1,18.0,success
32.22,12,106.114407,True,1,0,23.0,success
31.19,14,106.123377,True,1,1,21.0,success
31.855,23,106.139338,True,1,1,12.0,success
32.16,16,106.151836,True,1,0,19.0,success
43.24,24,106.169051,True,2,1,18.0,success
31.605,13,106.176713,True,1,0,22.0,success
43.065,21,106.191027,True,2,0,14.0,success
41.92,32,107.171339,True,2,2,13.0,success
31.99,14,107.182305,True,1,0,21.0,success
29.775,15,107.194767,True,1,2,20.0,success
41.035,23,107.214703,True,2,1,12.0,success
42.035,11,107.224669,True,2,0,24.0,success
43.44,24,107.245599,True,2,0,11.0,success
38.88,20,107.261546,True,2,3,15.0,success
32.005,13,107.272509,True,1,0,22.0,success
30.56,16,107.285468,True,1,2,19.0,success
32.59,14,107.296935,True,1,0,21.0,success
26.98,28,107.320217,True,1,5,7.0,success
32.345,17,107.334172,True,1,0,18.0,success
32.425,25,107.35375,True,1,0,10.0,success
29.115,19,107.369762,True,1,3,16.0,success
32.775,15,107.381284,True,1,0,20.0,success
42.885,21,107.397299,True,2,0,14.0,success
43.1,20,107.411814,True,2,0,15.0,success
31.295,7,107.418185,True,1,0,28.0,success
32.035,11,107.426598,True,1,0,24.0,success
31.665,9,107.432183,True,1,0,26.0,success
32.39,14,107.44301,True,1,0,21.0,success
41.925,17,107.454913,True,2,0,18.0,success
26.975,15,107.465574,True,1,4,20.0,success
42.195,27,107.485147,True,2,2,12.0,success
32.775,15,107.494768,True,1,0,20.0,success
33.72,32,107.515721,True,1,1,9.0,success
31.635,11,107.522485,True,1,0,24.0,success
31.605,13,107.530805,True,1,0,22.0,success
31.16,16,107.54163,True,1,1,19.0,success
43.65,22,107.55566,True,2,0,13.0,success
40.53,18,107.567811,True,2,2,17.0,success
42.405,13,107.575941,True,2,0,22.0,success
9.075,35,107.597266,False,2,4,0.0,battery_out
33.475,35,107.618987,True,2,10,0.0,success
31.39,14,107.627519,True,1,1,21.0,success
42.285,21,107.639646,True,2,1,14.0,success
42.375,15,107.648668,True,2,0,20.0,success
27.3,16,107.658416,True,1,4,19.0,success
41.65,10,107.663631,True,2,0,25.0,success
42.175,15,107.673096,True,2,0,20.0,success
42.35,30,107.689035,True,2,0,5.0,success
32.9,20,107.699339,True,1,0,15.0,success
44.395,27,107.715068,True,2,0,10.0,success
42.35,30,107.731689,True,2,1,9.0,success
41.395,27,107.746345,True,2,2,8.0,success
31.25,10,107.752325,True,1,0,25.0,success
33.315,19,107.762972,True,1,0,16.0,success
32.9,20,107.774132,True,1,0,15.0,success
41.85,10,107.779695,True,2,0,25.0,success
42.82,24,107.793221,True,2,1,11.0,success
31.53,18,107.804116,True,1,1,17.0,success
32.915,19,107.813588,True,1,0,16.0,success
32.53,18,107.823333,True,1,0,17.0,success
31.085,21,107.83487,True,1,2,14.0,success
30.945,17,108.695347,True,1,1,18.0,success
32.775,15,108.709809,True,1,0,20.0,success
-13.125,35,108.738712,False,1,14,0.0,battery_out
41.895,19,108.755655,True,2,1,16.0,success
40.9,20,108.771602,True,2,2,15.0,success
42.1,20,108.788831,True,2,1,15.0,success
34.475,35,108.818562,True,2,9,4.0,success
43.145,17,108.833512,True,2,0,18.0,success
32.715,19,108.848462,True,1,0,16.0,success
32.405,13,108.85986,True,1,0,22.0,success
33.01,26,108.880983,True,1,0,9.0,success
41.395,27,108.901506,True,2,2,10.0,success
31.28,8,108.907636,True,1,0,27.0,success
33.7,20,108.922135,True,1,0,18.0,success
43.22,24,108.941975,True,2,0,11.0,success
42.9,20,108.958288,True,2,0,15.0,success
32.39,14,108.969868,True,1,0,21.0,success
40.795,27,108.99002,True,2,2,8.0,success
37.855,31,109.014111,True,2,6,8.0,success
32.59,14,109.024608,True,1,0,21.0,success
43.45,22,109.040303,True,2,0,13.0,success
41.83,10,109.047767,True,2,0,25.0,success
31.67,22,109.063154,True,1,1,13.0,success
42.005,13,109.073656,True,2,0,22.0,success
32.16,16,109.085348,True,1,0,19.0,success
31.465,9,109.091605,True,1,0,26.0,success
43.27,22,109.1091,True,2,0,13.0,success
39.565,29,109.13086,True,2,4,6.0,success
31.85,10,109.139644,True,1,0,25.0,success
43.145,17,109.15244,True,2,0,18.0,success
38.83,38,109.180231,True,2,6,2.0,success
22.88,24,109.199683,True,1,9,11.0,success
42.76,16,109.211625,True,2,0,19.0,success
32.19,14,109.222125,True,1,0,21.0,success
31.945,17,109.233846,True,1,0,18.0,success
27.08,20,109.246738,True,1,5,15.0,success
42.54,28,109.264177,True,2,1,7.0,success
42.055,23,109.278895,True,2,1,12.0,success
33.47,22,109.291817,True,1,0,13.0,success
42.64,24,109.307487,True,2,0,11.0,success
38.365,29,109.324815,True,2,5,6.0,success
32.745,17,109.336329,True,1,0,18.0,success
41.285,21,109.347957,True,2,1,14.0,success
41.44,24,109.361866,True,2,2,12.0,success
30.805,13,109.37065,True,1,1,22.0,success
32.93,18,109.380517,True,1,0,17.0,success
40.99,14,109.388027,True,2,1,21.0,success
41.075,35,109.407798,True,2,2,0.0,success
31.48,8,109.412183,True,1,0,27.0,success
31.665,9,109.418605,True,1,0,26.0,success
31.545,17,109.427458,True,1,1,18.0,success
42.435,23,110.193261,True,2,1,12.0,success
31.665,9,110.200744,True,1,0,26.0,success
33.885,21,110.220325,True,1,0,15.0,success
43.115,19,110.236421,True,2,0,16.0,success
42.93,18,110.253588,True,2,0,17.0,success
42.96,16,110.267541,True,2,0,19.0,success
28.435,11,110.276511,True,1,3,24.0,success
22.01,26,110.299436,True,1,10,9.0,success
30.625,25,110.321364,True,2,11,10.0,success
31.235,11,110.33133,True,1,0,24.0,success
32.345,17,110.346112,True,1,0,18.0,success
31.93,18,110.362057,True,1,1,17.0,success
41.87,22,110.380995,True,2,1,13.0,success
40.975,15,110.391725,True,2,1,20.0,success
38.255,23,110.408881,True,2,5,12.0,success
44.11,30,110.431386,True,2,0,5.0,success
39.89,18,110.445325,True,2,2,17.0,success
31.76,16,110.45836,True,1,0,19.0,success
32.96,16,110.470398,True,1,0,19.0,success
34.055,23,110.489334,True,1,0,16.0,success
42.59,14,110.500449,True,2,0,21.0,success
30.835,11,110.509103,True,1,1,24.0,success
38.655,23,110.526544,True,2,4,12.0,success
31.205,13,110.536334,True,1,1,22.0,success
43.145,17,110.548881,True,2,0,18.0,success
31.915,19,110.561996,True,1,0,16.0,success
42.495,19,110.57606,True,2,0,16.0,success
42.07,22,110.59435,True,2,1,13.0,success
30.375,15,110.604655,True,1,2,20.0,success
41.885,21,110.618689,True,2,1,14.0,success
42.315,19,110.631108,True,2,1,16.0,success
42.76,16,110.642708,True,2,0,19.0,success
32.5,20,110.655077,True,1,0,15.0,success
33.795,27,110.74736,True,1,0,9.0,success
32.19,14,110.755845,True,1,0,21.0,success
31.395,27,110.772062,True,1,3,14.0,success
42.375,15,110.784003,True,2,0,20.0,success
30.55,30,110.804069,True,1,3,6.0,success
41.375,27,110.823136,True,2,1,8.0,success
30.265,9,110.829411,True,1,1,26.0,success
43.24,24,110.845396,True,2,1,15.0,success
32.22,12,110.853766,True,1,0,23.0,success
32.175,15,110.863584,True,1,0,20.0,success
41.975,15,110.873377,True,2,0,20.0,success
33.735,31,110.89218,True,1,0,7.0,success
40.255,23,110.908428,True,2,3,12.0,success
41.315,19,110.920758,True,2,1,16.0,success
31.635,11,110.927364,True,1,0,24.0,success
36.555,15,110.936126,True,2,5,20.0,success
32.405,13,110.944291,True,1,0,22.0,success
32.22,12,110.952934,True,1,0,23.0,success
42.005,13,110.960461,True,2,0,22.0,success
33.685,21,110.973232,True,1,0,14.0,success
41.665,9,110.979483,True,2,0,26.0,success
40.345,29,110.995699,True,2,3,6.0,success
39.07,22,111.787882,True,2,4,13.0,success
32.035,11,111.796852,True,1,0,24.0,success
42.36,16,111.81131,True,2,0,19.0,success
41.34,16,111.824266,True,2,1,19.0,success
32.93,18,111.839216,True,1,0,17.0,success
-8.325,35,111.86812,False,1,11,0.0,battery_out
41.375,15,111.881076,True,2,1,20.0,success
43.885,21,111.899019,True,2,0,18.0,success
33.3,20,111.915451,True,1,0,15.0,success
30.47,22,111.932395,True,1,3,13.0,success
43.935,31,111.959305,True,2,0,4.0,success
32.715,19,111.974691,True,1,0,16.0,success
32.59,14,111.985524,True,1,0,21.0,success
33.885,21,112.002123,True,1,0,19.0,success
43.5,20,112.016856,True,2,0,15.0,success
32.375,15,112.02721,True,1,0,20.0,success
41.73,18,112.039702,True,2,1,17.0,success
42.965,29,112.061026,True,2,1,9.0,success
40.745,17,112.073764,True,2,2,18.0,success
41.43,10,112.081382,True,2,0,25.0,success
30.805,13,112.090938,True,1,0,22.0,success
42.825,25,112.10947,True,2,0,10.0,success
42.21,26,112.128045,True,2,0,9.0,success
42.93,18,112.141306,True,2,0,17.0,success
42.175,15,112.151321,True,2,0,20.0,success
31.59,14,112.161721,True,1,0,21.0,success
31.59,14,112.171447,True,1,0,21.0,success
30.62,12,112.179002,True,1,1,23.0,success
31.45,10,112.185403,True,1,0,25.0,success
44.205,25,112.201366,True,2,0,11.0,success
43.095,19,112.212875,True,2,0,16.0,success
31.665,9,112.218937,True,1,0,26.0,success
43.455,23,112.234916,True,2,0,12.0,success
30.445,9,112.240108,True,1,1,26.0,success
32.745,17,112.251177,True,1,0,18.0,success
29.025,25,112.267172,True,1,4,10.0,success
42.73,18,112.279131,True,2,0,17.0,success
-12.925,35,112.299985,False,1,14,0.0,battery_out
42.7,20,112.311145,True,2,0,15.0,success
41.715,19,112.320534,True,2,1,16.0,success
42.525,17,112.330424,True,2,0,18.0,success
31.915,19,112.341674,True,1,0,16.0,success
-6.565,35,112.361571,False,2,18,0.0,battery_out
32.035,11,112.368076,True,1,0,24.0,success
42.39,14,112.376578,True,2,0,21.0,success
31.48,8,112.380849,True,1,0,27.0,success
31.08,8,112.386832,True,1,0,27.0,success
41.175,15,112.394805,True,2,1,20.0,success
42.56,16,112.404744,True,2,0,19.0,success
