#{"t_start": 1780884500.3209403, "env_id": "None"}
r,l,t,success,completed_targets,collision_count,remaining_battery,done_reason
48.044,32,63.795543,True,3,5,3.0,success
53.598,29,63.817279,True,3,0,6.0,success
5.658,39,63.840734,False,2,6,0.0,battery_out
-5.14,35,63.865294,False,1,6,0.0,battery_out
42.736,28,63.882387,True,2,0,7.0,success
52.014,27,63.899768,True,3,1,8.0,success
-19.664,43,63.925509,False,1,18,0.0,battery_out
3.34,35,63.948201,False,2,8,0.0,battery_out
22.622,41,63.973137,False,3,1,0.0,battery_out
1.58,35,63.992171,False,1,0,0.0,battery_out
42.66,30,64.008621,True,2,0,5.0,success
3.65,35,64.028132,False,2,7,0.0,battery_out
43.33,25,64.041379,True,2,0,10.0,success
53.838,29,64.057884,True,3,0,6.0,success
41.258,19,64.068062,True,2,1,16.0,success
-2.932,64,64.101055,False,2,13,0.0,battery_out
51.668,34,64.118851,True,3,2,7.0,success
-23.76,35,64.136026,False,0,12,0.0,battery_out
2.97,45,64.158804,False,2,7,0.0,battery_out
51.814,37,64.910621,True,3,2,1.0,success
-28.164,43,64.944183,False,0,16,0.0,battery_out
41.566,13,64.955147,True,2,0,22.0,success
7.36,40,64.985852,False,2,6,0.0,battery_out
53.168,24,65.006446,True,3,0,11.0,success
2.064,52,65.051854,False,3,19,0.0,battery_out
37.884,32,65.077882,True,2,4,3.0,success
1.856,48,65.113092,False,2,10,0.0,battery_out
-10.728,41,65.139744,False,2,20,0.0,battery_out
41.382,31,65.161911,True,2,2,4.0,success
53.524,42,65.193579,True,3,2,1.0,success
-2.634,48,65.229621,False,1,4,0.0,battery_out
42.446,33,65.250702,True,2,1,2.0,success
39.942,21,65.26652,True,2,2,14.0,success
41.238,29,65.285606,True,2,2,6.0,success
20.676,43,65.316267,False,3,3,0.0,battery_out
37.834,17,65.327199,True,2,3,18.0,success
51.024,22,65.342193,True,3,1,13.0,success
-10.08,35,65.363464,False,1,10,0.0,battery_out
41.85,35,65.383569,True,2,2,6.0,success
40.624,32,65.402344,True,2,3,4.0,success
42.718,29,65.419502,True,2,0,6.0,success
-1.72,35,65.439251,False,1,2,0.0,battery_out
41.398,39,65.460857,True,2,3,2.0,success
40.266,33,65.479363,True,2,3,4.0,success
18.69,45,65.504808,False,3,5,0.0,battery_out
3.514,37,65.525863,False,3,17,0.0,battery_out
-40.592,44,65.55451,False,1,37,0.0,battery_out
3.56,35,65.578305,False,3,16,0.0,battery_out
4.792,46,66.400321,False,3,17,0.0,battery_out
18.07,35,66.617148,False,3,4,0.0,battery_out
6.44,55,66.652555,False,2,8,0.0,battery_out
51.684,32,66.676337,True,3,2,7.0,success
49.524,32,66.699205,True,3,3,3.0,success
12.474,42,66.724754,False,3,9,0.0,battery_out
-4.89,35,66.745602,False,1,4,0.0,battery_out
25.83,50,66.777826,False,3,0,0.0,battery_out
48.292,26,66.793816,True,3,3,9.0,success
-10.19,35,66.817604,False,1,10,0.0,battery_out
-3.93,35,66.83849,False,1,5,0.0,battery_out
42.626,23,66.851894,True,2,0,12.0,success
-0.14,35,66.871979,False,1,1,0.0,battery_out
42.358,19,66.884844,True,2,0,16.0,success
41.042,21,66.898233,True,2,1,14.0,success
42.788,34,66.917269,True,2,1,1.0,success
7.198,49,66.944618,False,2,4,0.0,battery_out
21.27,35,66.967231,False,3,2,0.0,battery_out
-19.43,35,66.986339,False,0,8,0.0,battery_out
-19.508,36,67.0075,False,1,18,0.0,battery_out
8.378,44,67.032419,False,2,3,0.0,battery_out
-12.29,35,67.050794,False,2,21,0.0,battery_out
22.686,48,67.075857,False,3,0,0.0,battery_out
-9.948,41,67.098751,False,0,0,0.0,battery_out
11.83,45,67.119769,False,2,3,0.0,battery_out
7.3,35,67.137907,False,2,3,0.0,battery_out
0.7,35,67.157077,False,2,10,0.0,battery_out
23.04,45,67.180596,False,3,0,0.0,battery_out
43.096,28,67.876466,True,2,0,7.0,success
42.754,17,67.889699,True,2,0,18.0,success
49.888,24,67.909678,True,3,2,11.0,success
-3.13,35,67.936671,False,2,13,0.0,battery_out
40.988,24,67.954371,True,2,1,11.0,success
9.41,35,67.981158,False,3,12,0.0,battery_out
6.37,35,68.011455,False,3,13,0.0,battery_out
34.73,35,68.038201,True,2,7,0.0,success
-3.302,44,68.074577,False,1,5,0.0,battery_out
-27.41,35,68.098543,False,1,25,0.0,battery_out
13.1,35,68.12482,False,2,2,0.0,battery_out
11.64,35,68.151167,False,2,0,0.0,battery_out
39.11,25,68.169151,True,2,3,10.0,success
43.42,30,68.188927,True,2,0,5.0,success
2.08,35,68.21422,False,2,8,0.0,battery_out
10.77,35,68.23727,False,2,2,0.0,battery_out
1.75,35,68.259129,False,1,0,0.0,battery_out
20.32,35,68.281583,False,3,1,0.0,battery_out
-1.51,35,68.301641,False,1,3,0.0,battery_out
41.636,18,68.311694,True,2,1,17.0,success
41.798,19,68.322552,True,2,1,16.0,success
43.202,31,68.33957,True,2,1,9.0,success
-19.344,48,68.366803,False,0,8,0.0,battery_out
12.21,35,68.384097,False,2,0,0.0,battery_out
-8.778,51,68.411085,False,2,20,0.0,battery_out
-14.266,37,68.428489,False,1,14,0.0,battery_out
53.182,31,68.444207,True,3,1,4.0,success
53.636,28,68.457355,True,3,0,7.0,success
-0.11,35,68.475355,False,1,1,0.0,battery_out
40.214,17,68.484408,True,2,1,18.0,success
11.96,35,68.501386,False,2,0,0.0,battery_out
-3.91,35,69.173398,False,1,4,0.0,battery_out
44.01,35,69.201108,True,2,0,0.0,success
-5.55,35,69.227119,False,2,16,0.0,battery_out
22.352,41,69.257907,False,3,2,0.0,battery_out
39.904,32,69.281498,True,2,3,3.0,success
52.176,28,69.303136,True,3,1,7.0,success
-12.11,35,69.329247,False,2,21,0.0,battery_out
14.014,37,69.356276,False,2,0,0.0,battery_out
54.986,33,69.380222,True,3,0,19.0,success
42.228,34,69.401531,True,2,2,4.0,success
7.508,44,69.428593,False,2,4,0.0,battery_out
42.718,19,69.440548,True,2,0,16.0,success
39.614,37,69.461767,True,2,4,5.0,success
41.384,22,69.473404,True,2,1,13.0,success
-29.764,38,69.496762,False,0,18,0.0,battery_out
10.206,43,69.520698,False,2,3,0.0,battery_out
2.15,35,69.537734,False,2,10,0.0,battery_out
-24.688,36,69.55795,False,1,23,0.0,battery_out
53.256,28,69.573515,True,3,0,7.0,success
16.75,35,69.591732,False,3,5,0.0,battery_out
42.392,26,69.604517,True,2,1,9.0,success
-6.776,42,69.624837,False,2,18,0.0,battery_out
53.832,36,69.642471,True,3,0,5.0,success
42.338,19,69.651258,True,2,0,16.0,success
42.61,25,69.664774,True,2,0,10.0,success
52.284,32,69.681135,True,3,1,4.0,success
52.898,29,69.695381,True,3,0,6.0,success
49.642,41,69.715373,True,3,4,1.0,success
54.822,41,69.738424,True,3,0,7.0,success
-16.13,35,69.758157,False,0,5,0.0,battery_out
35.45,35,69.776083,True,2,7,0.0,success
23.304,37,70.624369,False,3,0,0.0,battery_out
41.854,17,70.637405,True,2,0,18.0,success
41.512,16,70.650248,True,2,0,19.0,success
7.612,36,70.678926,False,2,4,0.0,battery_out
55.454,37,70.709156,True,3,0,8.0,success
17.95,35,70.736736,False,3,5,0.0,battery_out
-26.6,35,70.765229,False,1,24,0.0,battery_out
53.366,33,70.79047,True,3,0,2.0,success
-7.47,35,70.816276,False,1,7,0.0,battery_out
11.66,35,70.840847,False,2,0,0.0,battery_out
43.22,35,70.865618,True,2,0,0.0,success
49.022,21,70.883512,True,3,3,14.0,success
-1.69,35,70.906562,False,2,13,0.0,battery_out
42.176,28,70.923509,True,2,1,7.0,success
41.522,31,70.943673,True,2,2,6.0,success
-4.26,35,70.968258,False,1,5,0.0,battery_out
52.05,25,70.985904,True,3,1,10.0,success
-5.88,35,71.005835,False,2,16,0.0,battery_out
42.32,30,71.02318,True,2,1,5.0,success
0.304,37,71.048241,False,1,0,0.0,battery_out
53.004,32,71.066591,True,3,1,14.0,success
-0.12,35,71.086923,False,1,1,0.0,battery_out
50.818,34,71.107713,True,3,2,1.0,success
10.878,39,71.131171,False,2,0,0.0,battery_out
51.706,23,71.145688,True,3,1,12.0,success
43.006,23,71.158596,True,2,0,12.0,success
4.11,35,71.180531,False,3,16,0.0,battery_out
41.6,20,71.190914,True,2,1,15.0,success
42.556,18,71.202576,True,2,0,17.0,success
34.206,33,71.222866,True,2,8,2.0,success
53.218,49,71.254095,True,3,2,6.0,success
54.154,47,71.285395,True,3,1,3.0,success
43.174,42,72.059509,True,3,10,4.0,success
3.63,35,72.087415,False,2,8,0.0,battery_out
35.306,33,72.114021,True,2,7,2.0,success
40.842,31,72.138025,True,2,2,4.0,success
-45.65,35,72.180699,False,0,32,0.0,battery_out
11.22,40,72.212136,False,2,2,0.0,battery_out
23.11,35,72.239991,False,3,0,0.0,battery_out
-8.41,45,72.272819,False,1,9,0.0,battery_out
51.632,16,72.28445,True,3,0,19.0,success
2.17,35,72.306762,False,2,9,0.0,battery_out
20.12,35,72.332602,False,3,2,0.0,battery_out
22.424,42,72.361143,False,3,1,0.0,battery_out
-14.28,35,72.384644,False,1,13,0.0,battery_out
1.24,35,72.406037,False,1,0,0.0,battery_out
-46.282,49,72.434303,False,0,33,0.0,battery_out
5.13,35,72.455389,False,2,7,0.0,battery_out
52.808,34,72.47693,True,3,0,1.0,success
4.72,35,72.497604,False,2,7,0.0,battery_out
53.058,39,72.521541,True,3,1,6.0,success
-12.85,35,72.540724,False,2,22,0.0,battery_out
5.99,35,72.560108,False,2,7,0.0,battery_out
6.258,44,72.587008,False,3,16,0.0,battery_out
5.706,38,72.608457,False,2,5,0.0,battery_out
51.618,19,72.619489,True,3,0,16.0,success
22.93,35,72.639196,False,3,0,0.0,battery_out
37.714,37,72.658854,True,2,6,2.0,success
36.008,34,72.675971,True,2,7,1.0,success
-7.786,47,72.701743,False,2,19,0.0,battery_out
45.46,30,72.718327,True,3,6,5.0,success
-19.368,36,73.459077,False,1,18,0.0,battery_out
0.74,35,73.486568,False,1,0,0.0,battery_out
43.926,28,73.508687,True,2,0,7.0,success
-9.19,35,73.532731,False,2,19,0.0,battery_out
8.78,35,73.556186,False,2,2,0.0,battery_out
46.654,42,73.590235,True,3,7,2.0,success
11.87,35,73.615667,False,2,1,0.0,battery_out
-13.25,40,73.64278,False,1,14,0.0,battery_out
-19.802,54,73.676309,False,2,28,0.0,battery_out
22.1,35,73.697488,False,3,0,0.0,battery_out
22.164,47,73.725308,False,3,1,0.0,battery_out
3.848,44,73.750248,False,3,17,0.0,battery_out
10.12,35,73.76906,False,2,1,0.0,battery_out
43.292,36,73.787927,True,2,1,10.0,success
19.77,35,73.805828,False,3,3,0.0,battery_out
41.67,45,73.828222,True,2,2,0.0,success
42.34,20,73.838189,True,2,0,15.0,success
17.082,41,73.85924,False,3,5,0.0,battery_out
5.27,35,73.876011,False,3,15,0.0,battery_out
51.232,36,73.89422,True,3,2,0.0,success
22.892,41,73.916712,False,3,2,0.0,battery_out
51.396,28,73.931749,True,3,1,7.0,success
53.904,42,73.953126,True,3,1,6.0,success
52.97,25,73.965919,True,3,0,10.0,success
-10.77,50,73.988256,False,2,20,0.0,battery_out
51.49,25,74.001212,True,3,1,10.0,success
21.744,37,74.017589,False,3,2,0.0,battery_out
10.19,35,74.712065,False,2,2,0.0,battery_out
0.812,36,74.752448,False,2,9,0.0,battery_out
52.466,23,74.772381,True,3,0,12.0,success
51.11,35,74.819223,True,3,3,7.0,success
13.31,35,74.849639,False,2,0,0.0,battery_out
42.844,22,74.869573,True,2,0,13.0,success
6.362,41,74.905546,False,3,15,0.0,battery_out
23.236,48,74.941072,False,3,0,0.0,battery_out
41.31,35,74.9677,True,2,2,3.0,success
36.672,16,74.978723,True,2,4,19.0,success
40.984,32,75.000515,True,2,2,3.0,success
52.052,31,75.023862,True,3,1,4.0,success
15.402,41,75.05317,False,3,5,0.0,battery_out
41.002,41,75.080721,True,2,3,0.0,success
4.42,35,75.10378,False,2,8,0.0,battery_out
42.14,30,75.122747,True,2,1,5.0,success
49.522,41,75.149482,True,3,5,1.0,success
23.31,40,75.173409,False,3,0,0.0,battery_out
-5.3,35,75.193865,False,1,5,0.0,battery_out
-36.33,35,75.212993,False,1,32,0.0,battery_out
39.67,35,75.232677,True,2,3,0.0,success
10.25,35,75.252125,False,2,1,0.0,battery_out
-52.178,41,75.275211,False,0,38,0.0,battery_out
1.892,46,75.300373,False,2,9,0.0,battery_out
52.376,18,75.310918,True,3,0,17.0,success
40.624,32,75.3272,True,2,3,3.0,success
13.76,40,75.349237,False,2,1,0.0,battery_out
21.706,43,75.370927,False,3,2,0.0,battery_out
44.302,31,75.387531,True,2,0,4.0,success
38.98,40,75.406481,True,2,5,5.0,success
43.582,31,76.258726,True,2,0,4.0,success
10.244,52,76.304861,False,2,2,0.0,battery_out
51.944,12,76.315825,True,3,0,23.0,success
-11.79,35,76.344246,False,2,21,0.0,battery_out
-4.81,35,76.373155,False,2,15,0.0,battery_out
41.67,35,76.402058,True,2,2,5.0,success
6.17,35,76.431963,False,2,6,0.0,battery_out
17.7,40,76.461382,False,3,4,0.0,battery_out
42.916,18,76.473341,True,2,0,17.0,success
41.548,24,76.490285,True,2,0,11.0,success
-0.502,39,76.517755,False,2,11,0.0,battery_out
42.392,26,76.537259,True,2,1,9.0,success
52.734,27,76.556767,True,3,1,8.0,success
41.06,20,76.57131,True,2,1,15.0,success
5.284,42,76.603791,False,3,15,0.0,battery_out
-1.432,54,76.64167,False,3,21,0.0,battery_out
52.682,21,76.65749,True,3,0,14.0,success
41.166,23,76.675442,True,2,2,12.0,success
-3.456,37,76.703251,False,1,4,0.0,battery_out
37.8,40,76.728487,True,2,6,8.0,success
43.06,30,76.746573,True,2,0,5.0,success
13.524,37,76.770058,False,3,7,0.0,battery_out
54.302,31,76.79015,True,3,0,7.0,success
51.706,33,76.810549,True,3,2,5.0,success
46.946,33,76.833974,True,3,5,2.0,success
-14.054,43,76.859621,False,1,14,0.0,battery_out
54.14,30,76.877042,True,3,0,7.0,success
43.544,32,76.896165,True,2,1,13.0,success
36.624,22,76.908353,True,2,5,13.0,success
14.616,43,76.932782,False,3,9,0.0,battery_out
34.588,24,76.948784,True,2,6,11.0,success
39.202,21,76.960272,True,2,3,14.0,success
-2.97,35,77.794839,False,2,13,0.0,battery_out
41.366,23,77.813776,True,2,1,12.0,success
9.54,35,77.843231,False,2,1,0.0,battery_out
0.22,35,77.886596,False,1,1,0.0,battery_out
50.688,34,77.913506,True,3,3,1.0,success
51.972,46,77.949463,True,3,3,0.0,success
13.3,35,77.976281,False,3,7,0.0,battery_out
24.536,48,78.008823,False,3,0,0.0,battery_out
17.52,35,78.033331,False,3,5,0.0,battery_out
-0.37,35,78.054737,False,1,2,0.0,battery_out
20.58,35,78.078873,False,3,1,0.0,battery_out
-5.53,35,78.100518,False,2,16,0.0,battery_out
39.542,31,78.120279,True,2,4,4.0,success
-15.86,40,78.149157,False,2,24,0.0,battery_out
53.04,40,78.176231,True,3,1,2.0,success
-53.656,42,78.204649,False,0,39,0.0,battery_out
53.004,32,78.223833,True,3,1,3.0,success
-38.69,35,78.243623,False,0,26,0.0,battery_out
49.506,23,78.258592,True,3,3,12.0,success
12.304,37,78.28165,False,3,9,0.0,battery_out
14.666,38,78.30318,False,3,7,0.0,battery_out
10.46,35,78.322032,False,2,1,0.0,battery_out
42.108,34,78.339973,True,2,1,1.0,success
22.732,36,78.359278,False,3,0,0.0,battery_out
43.132,26,78.373239,True,2,0,9.0,success
-12.76,35,78.390961,False,0,2,0.0,battery_out
39.632,36,78.409153,True,2,4,6.0,success
36.932,36,78.426045,True,2,6,1.0,success
49.344,42,79.066272,True,3,4,2.0,success
53.094,37,79.093183,True,3,1,1.0,success
20.002,46,79.127474,False,3,5,0.0,battery_out
43.04,30,79.147409,True,2,1,5.0,success
-20.816,47,79.194761,False,1,19,0.0,battery_out
40.084,32,79.217684,True,2,3,3.0,success
38.516,28,79.240613,True,2,3,7.0,success
43.474,27,79.261059,True,2,0,8.0,success
3.53,35,79.286185,False,3,17,0.0,battery_out
-1.49,35,79.307115,False,2,12,0.0,battery_out
-6.68,35,79.330943,False,1,7,0.0,battery_out
11.308,59,79.366522,False,2,0,0.0,battery_out
2.11,40,79.38875,False,2,9,0.0,battery_out
41.654,27,79.403509,True,2,0,8.0,success
53.114,27,79.418253,True,3,0,8.0,success
8.176,43,79.440142,False,2,4,0.0,battery_out
43.42,30,79.45576,True,2,0,10.0,success
42.554,27,79.47067,True,2,0,8.0,success
50.408,34,79.486665,True,3,3,1.0,success
53.202,31,79.502807,True,3,1,8.0,success
41.782,11,79.508133,True,2,0,24.0,success
19.992,36,79.525139,False,3,4,0.0,battery_out
23.54,40,79.545018,False,3,1,0.0,battery_out
23.124,37,79.562119,False,3,0,0.0,battery_out
39.076,18,79.570988,True,2,3,17.0,success
-2.23,35,79.697756,False,2,13,0.0,battery_out
53.134,37,79.7144,True,3,1,6.0,success
43.364,32,79.728112,True,2,0,3.0,success
42.428,24,79.737906,True,2,1,11.0,success
42.754,17,79.744307,True,2,0,18.0,success
52.358,19,79.753151,True,3,0,16.0,success
53.086,33,79.767872,True,3,1,6.0,success
54.698,29,80.43498,True,3,0,6.0,success
44.662,31,80.457425,True,2,0,6.0,success
56.01,45,80.499285,True,3,0,5.0,success
-19.392,44,80.541661,False,0,9,0.0,battery_out
8.678,39,80.574059,False,2,4,0.0,battery_out
40.176,18,80.587765,True,2,2,17.0,success
11.74,35,80.612686,False,2,2,0.0,battery_out
52.734,37,80.638071,True,3,1,0.0,success
53.67,25,80.655789,True,3,0,12.0,success
12.476,43,80.687445,False,3,10,0.0,battery_out
24.13,35,80.711711,False,3,0,0.0,battery_out
34.196,33,80.733435,True,2,7,2.0,success
38.352,36,80.757077,True,2,5,5.0,success
-7.35,35,80.777433,False,2,17,0.0,battery_out
0.522,41,80.802798,False,1,0,0.0,battery_out
11.482,41,80.826422,False,3,11,0.0,battery_out
53.47,35,80.847054,True,3,1,8.0,success
41.2,30,80.863044,True,2,2,5.0,success
51.22,35,80.88155,True,3,2,0.0,success
48.612,31,80.89848,True,3,4,4.0,success
52.734,27,80.913696,True,3,1,8.0,success
-10.87,35,80.929493,False,2,20,0.0,battery_out
-23.33,35,80.94734,False,1,21,0.0,battery_out
53.402,21,80.958358,True,3,0,14.0,success
-31.126,37,80.975486,False,1,29,0.0,battery_out
13.5,50,80.999019,False,3,11,0.0,battery_out
42.084,32,81.012935,True,2,1,3.0,success
22.726,38,81.030269,False,3,0,0.0,battery_out
-22.17,35,81.045196,False,1,20,0.0,battery_out
53.2,20,81.054562,True,3,0,15.0,success
0.74,35,81.862195,False,1,0,0.0,battery_out
55.184,37,81.892094,True,3,0,5.0,success
10.22,35,81.923582,False,2,0,0.0,battery_out
11.31,35,81.95249,False,2,2,0.0,battery_out
44.012,26,81.973386,True,2,0,9.0,success
43.366,23,81.991395,True,2,0,12.0,success
43.474,27,82.014319,True,2,0,8.0,success
-15.78,40,82.048635,False,1,15,0.0,battery_out
-4.45,35,82.073922,False,1,3,0.0,battery_out
13.216,38,82.100738,False,2,1,0.0,battery_out
43.974,37,82.125762,True,2,1,14.0,success
40.946,23,82.140107,True,2,2,12.0,success
40.858,29,82.1592,True,2,3,7.0,success
35.004,32,82.180329,True,2,7,3.0,success
39.688,24,82.195965,True,2,3,11.0,success
14.052,41,82.219721,False,2,0,0.0,battery_out
44.644,32,82.239726,True,2,0,12.0,success
53.868,34,82.26173,True,3,1,7.0,success
19.34,35,82.282634,False,3,3,0.0,battery_out
19.92,35,82.303301,False,3,4,0.0,battery_out
22.782,36,82.323662,False,3,1,0.0,battery_out
40.338,29,82.340993,True,2,2,6.0,success
3.75,35,82.36144,False,3,16,0.0,battery_out
22.95,35,82.38205,False,3,0,0.0,battery_out
41.04,30,82.39942,True,2,2,5.0,success
43.734,42,82.420958,True,3,9,0.0,success
50.086,23,82.435542,True,3,2,12.0,success
42.338,19,82.444785,True,2,0,16.0,success
39.924,22,82.456581,True,2,2,13.0,success
42.754,27,82.471358,True,2,0,8.0,success
52.668,29,82.489835,True,3,1,6.0,success
-4.738,36,82.511576,False,2,14,0.0,battery_out
52.33,35,83.285578,True,3,2,0.0,success
-44.92,50,83.325444,False,1,41,0.0,battery_out
-11.44,35,83.356347,False,0,1,0.0,battery_out
-27.9,40,83.387798,False,2,34,0.0,battery_out
23.38,35,83.416702,False,3,0,0.0,battery_out
53.38,40,83.450782,True,3,2,6.0,success
-13.194,43,83.483958,False,2,23,0.0,battery_out
12.116,43,83.51404,False,3,10,0.0,battery_out
43.382,31,83.533387,True,2,1,4.0,success
54.23,35,83.554558,True,3,0,2.0,success
15.032,41,83.580513,False,3,8,0.0,battery_out
-3.502,39,83.602124,False,1,5,0.0,battery_out
36.404,42,83.625064,True,2,7,3.0,success
42.358,19,83.636568,True,2,0,16.0,success
39.668,34,83.654199,True,2,4,4.0,success
21.98,35,83.673432,False,3,1,0.0,battery_out
19.83,35,83.695542,False,3,4,0.0,battery_out
4.42,35,83.714688,False,2,5,0.0,battery_out
41.708,24,83.727463,True,2,1,11.0,success
-27.142,39,83.747747,False,1,26,0.0,battery_out
40.496,38,83.766725,True,2,3,1.0,success
4.452,36,83.786573,False,3,16,0.0,battery_out
53.236,33,83.804482,True,3,0,2.0,success
-17.71,35,83.820939,False,1,17,0.0,battery_out
0.762,41,83.839628,False,2,11,0.0,battery_out
51.45,35,83.857873,True,3,3,9.0,success
40.932,16,83.86609,True,2,1,19.0,success
53.33,25,83.878891,True,3,0,12.0,success
37.55,35,83.895625,True,3,14,0.0,success
51.094,27,84.617683,True,3,2,11.0,success
-63.664,48,84.658549,False,0,48,0.0,battery_out
-5.71,35,84.687666,False,2,16,0.0,battery_out
9.64,35,84.731759,False,2,2,0.0,battery_out
10.57,35,84.761669,False,2,2,0.0,battery_out
52.678,19,84.777615,True,3,0,16.0,success
40.518,19,84.794559,True,2,2,16.0,success
38.41,30,84.81674,True,2,4,5.0,success
52.316,38,84.842539,True,3,1,1.0,success
8.18,35,84.866767,False,2,2,0.0,battery_out
14.548,39,84.895352,False,3,7,0.0,battery_out
-13.888,36,84.919771,False,1,14,0.0,battery_out
-21.002,54,84.979407,False,1,20,0.0,battery_out
42.77,35,85.004323,True,2,1,5.0,success
-19.58,50,85.038663,False,1,19,0.0,battery_out
37.272,26,85.05921,True,2,5,9.0,success
40.444,32,85.079558,True,2,3,3.0,success
52.726,43,85.1078,True,3,3,1.0,success
53.078,19,85.121314,True,3,0,16.0,success
16.53,35,85.154883,False,3,6,0.0,battery_out
52.592,16,85.166418,True,3,0,19.0,success
3.81,35,85.186351,False,2,8,0.0,battery_out
42.394,17,85.196667,True,2,0,18.0,success
-24.098,36,85.215692,False,1,23,0.0,battery_out
42.67,30,85.231543,True,2,0,5.0,success
8.262,51,85.259679,False,3,15,0.0,battery_out
41.366,23,85.271025,True,2,1,12.0,success
49.584,37,85.290201,True,3,4,6.0,success
42.322,21,85.301497,True,2,0,14.0,success
42.034,17,85.309714,True,2,0,18.0,success
40.41,25,85.320611,True,2,2,10.0,success
48.166,33,85.336798,True,3,4,2.0,success
-49.13,35,86.03396,False,0,35,0.0,battery_out
-20.93,45,86.071356,False,2,29,0.0,battery_out
42.61,25,86.091796,True,2,0,10.0,success
39.254,27,86.113583,True,2,4,8.0,success
43.114,27,86.133517,True,2,0,8.0,success
53.06,30,86.157441,True,3,0,5.0,success
-7.46,40,86.186172,False,2,18,0.0,battery_out
-30.374,43,86.218358,False,1,28,0.0,battery_out
-32.83,35,86.241193,False,0,21,0.0,battery_out
-16.83,35,86.261728,False,2,25,0.0,battery_out
40.626,23,86.275727,True,2,2,12.0,success
39.36,30,86.293137,True,2,4,5.0,success
52.21,35,86.314974,True,3,2,0.0,success
42.88,20,86.32474,True,2,0,15.0,success
3.334,37,86.345445,False,3,17,0.0,battery_out
-14.38,35,86.364303,False,1,15,0.0,battery_out
37.898,19,86.373981,True,2,4,16.0,success
42.222,31,86.388916,True,2,0,4.0,success
40.192,16,86.398587,True,2,1,19.0,success
42.102,31,86.414234,True,2,2,7.0,success
41.84,35,86.430971,True,2,1,0.0,success
4.09,35,86.449667,False,3,16,0.0,battery_out
23.09,35,86.467118,False,3,1,0.0,battery_out
-12.366,47,86.489911,False,3,30,0.0,battery_out
42.754,17,86.497367,True,2,0,18.0,success
23.884,42,86.517595,False,3,1,0.0,battery_out
24.136,38,86.535487,False,3,0,0.0,battery_out
-10.562,44,86.557206,False,2,20,0.0,battery_out
0.124,42,86.576033,False,3,20,0.0,battery_out
52.684,27,86.587976,True,3,0,8.0,success
52.95,25,86.599999,True,3,0,10.0,success
10.808,44,87.331523,False,3,11,0.0,battery_out
-24.11,35,87.380867,False,1,22,0.0,battery_out
-0.418,41,87.42173,False,3,21,0.0,battery_out
40.77,25,87.440666,True,2,2,10.0,success
53.976,28,87.465091,True,3,0,7.0,success
39.508,24,87.483034,True,2,3,11.0,success
41.418,29,87.505957,True,2,1,6.0,success
19.29,35,87.530161,False,3,2,0.0,battery_out
44.536,28,87.550441,True,2,0,9.0,success
42.232,16,87.562406,True,2,0,19.0,success
42.806,23,87.577866,True,2,0,12.0,success
6.258,54,87.613912,False,3,14,0.0,battery_out
-0.79,35,87.63406,False,2,12,0.0,battery_out
-19.26,35,87.652964,False,1,18,0.0,battery_out
-11.16,35,87.674272,False,1,10,0.0,battery_out
-4.89,35,87.696855,False,1,7,0.0,battery_out
-22.28,35,87.714849,False,1,20,0.0,battery_out
17.11,35,87.735799,False,3,5,0.0,battery_out
18.41,35,87.754598,False,3,3,0.0,battery_out
12.714,37,87.775787,False,2,1,0.0,battery_out
-48.482,39,87.798658,False,0,35,0.0,battery_out
50.806,23,87.812064,True,3,2,12.0,success
8.51,35,87.83139,False,2,4,0.0,battery_out
-21.57,35,87.850808,False,1,21,0.0,battery_out
42.14,30,87.86682,True,2,1,5.0,success
44.554,37,87.885705,True,2,0,5.0,success
52.37,35,87.906081,True,3,2,6.0,success
41.078,19,87.918044,True,2,1,16.0,success
-10.214,48,87.945681,False,0,0,0.0,battery_out
52.966,38,87.96934,True,3,2,0.0,success
-47.74,35,87.987631,False,0,34,0.0,battery_out
21.104,37,88.774115,False,3,3,0.0,battery_out
41.006,23,88.792056,True,2,1,12.0,success
4.23,35,88.818965,False,2,7,0.0,battery_out
4.432,36,88.84872,False,2,7,0.0,battery_out
14.59,35,88.874144,False,2,0,0.0,battery_out
55.274,37,88.905041,True,3,0,11.0,success
16.442,41,88.941505,False,3,6,0.0,battery_out
44.93,35,88.967939,True,2,0,0.0,success
-6.81,35,88.991462,False,2,17,0.0,battery_out
23.05,35,89.016227,False,3,0,0.0,battery_out
-21.19,35,89.037178,False,1,20,0.0,battery_out
38.894,27,89.053664,True,2,4,8.0,success
52.052,16,89.064925,True,3,0,19.0,success
42.354,27,89.081007,True,2,1,8.0,success
52.34,20,89.092676,True,3,0,15.0,success
18.874,42,89.118404,False,3,3,0.0,battery_out
52.758,34,89.138192,True,3,1,3.0,success
42.5,30,89.154685,True,2,1,8.0,success
-6.02,50,89.182393,False,2,18,0.0,battery_out
2.096,38,89.202143,False,1,0,0.0,battery_out
11.16,35,89.220127,False,2,1,0.0,battery_out
48.874,27,89.234839,True,3,4,11.0,success
40.608,24,89.247662,True,2,2,11.0,success
42.592,16,89.255823,True,2,0,19.0,success
50.576,33,89.274592,True,3,3,2.0,success
42.43,15,89.283161,True,2,0,20.0,success
43.366,23,89.29372,True,2,0,12.0,success
42.61,25,89.306813,True,2,0,10.0,success
12.33,35,89.324063,False,2,0,0.0,battery_out
-10.744,48,89.34899,False,2,20,0.0,battery_out
14.52,35,89.36516,False,3,7,0.0,battery_out
