#{"t_start": 1780884910.9617333, "env_id": "None"}
r,l,t,success,completed_targets,collision_count,remaining_battery,done_reason
9.08,57,37.136575,False,3,12,0.0,battery_out
23.64,43,38.078548,False,3,0,0.0,battery_out
42.94,24,38.108957,True,2,0,11.0,success
29.44,40,38.16305,False,4,4,0.0,battery_out
12.42,35,38.215164,False,2,0,0.0,battery_out
28.94,47,38.285336,False,4,5,0.0,battery_out
14.62,40,38.33846,False,4,15,0.0,battery_out
34.94,29,38.35957,True,2,5,6.0,success
1.82,37,38.389027,False,2,8,0.0,battery_out
-0.8,48,38.433442,False,2,9,0.0,battery_out
14.88,36,38.471606,False,3,7,0.0,battery_out
45.04,36,38.501288,True,2,0,7.0,success
-18.8,35,38.537676,False,0,7,0.0,battery_out
19.14,46,38.576634,False,3,5,0.0,battery_out
-10.04,35,38.619233,False,0,0,0.0,battery_out
-75.74,56,38.665704,False,0,54,0.0,battery_out
-3.74,35,38.695326,False,1,3,0.0,battery_out
-23.94,49,38.737121,False,0,11,0.0,battery_out
10.68,35,38.766629,False,2,0,0.0,battery_out
43.44,26,38.787744,True,2,0,9.0,success
-44.94,57,38.844885,False,1,38,0.0,battery_out
-9.28,61,38.899366,False,2,17,0.0,battery_out
25.34,36,38.927044,False,3,0,0.0,battery_out
-24.48,46,38.966151,False,2,29,0.0,battery_out
44.22,32,38.988082,True,2,0,3.0,success
-32.88,36,39.021947,False,1,28,0.0,battery_out
5.34,43,39.05228,False,2,6,0.0,battery_out
-9.78,43,39.960257,False,0,0,0.0,battery_out
-1.84,44,40.001628,False,1,2,0.0,battery_out
19.04,41,40.06228,False,4,12,0.0,battery_out
-3.16,54,40.114761,False,3,22,0.0,battery_out
23.0,41,40.163002,False,4,9,0.0,battery_out
-3.88,35,40.204913,False,1,3,0.0,battery_out
15.82,56,40.264321,False,3,6,0.0,battery_out
24.94,50,40.31678,False,3,0,0.0,battery_out
-9.74,35,40.358689,False,0,0,0.0,battery_out
64.08,30,40.390561,True,4,0,6.0,success
-6.36,39,40.440689,False,1,5,0.0,battery_out
27.44,31,40.467073,True,2,12,4.0,success
14.16,36,40.496256,False,3,8,0.0,battery_out
12.18,35,40.524369,False,2,0,0.0,battery_out
-1.58,35,40.553532,False,1,2,0.0,battery_out
22.1,35,40.588269,False,3,2,0.0,battery_out
-3.92,36,40.623487,False,2,14,0.0,battery_out
20.16,42,40.678649,False,3,1,0.0,battery_out
12.42,35,40.717433,False,2,1,0.0,battery_out
23.38,46,40.768481,False,4,9,0.0,battery_out
-25.68,52,40.813504,False,0,13,0.0,battery_out
-16.0,47,40.861874,False,1,14,0.0,battery_out
11.4,37,40.899041,False,2,0,0.0,battery_out
-0.64,43,40.929905,False,2,10,0.0,battery_out
12.78,35,40.953928,False,2,0,0.0,battery_out
-0.92,35,41.950673,False,1,1,0.0,battery_out
11.64,41,41.989555,False,2,0,0.0,battery_out
-53.76,46,42.037102,False,0,36,0.0,battery_out
20.02,38,42.0785,False,3,1,0.0,battery_out
-56.4,40,42.124547,False,0,38,0.0,battery_out
18.78,55,42.203925,False,3,4,0.0,battery_out
-20.48,35,42.253261,False,0,9,0.0,battery_out
21.3,40,42.300545,False,3,2,0.0,battery_out
10.9,45,42.336178,False,2,1,0.0,battery_out
-42.02,35,42.362163,False,0,26,0.0,battery_out
-12.34,39,42.399946,False,0,1,0.0,battery_out
13.8,35,42.427816,False,2,0,0.0,battery_out
-10.76,35,42.456352,False,0,0,0.0,battery_out
44.28,38,42.485685,True,2,0,2.0,success
41.94,29,42.508036,True,2,1,6.0,success
58.36,45,42.549701,True,4,5,0.0,success
17.96,42,42.589017,False,3,6,0.0,battery_out
-49.96,54,42.631305,False,1,41,0.0,battery_out
-14.84,40,42.670578,False,1,13,0.0,battery_out
-1.14,35,42.69675,False,1,0,0.0,battery_out
-2.32,43,42.727187,False,2,11,0.0,battery_out
14.26,42,42.770591,False,2,1,0.0,battery_out
9.68,47,42.800107,False,2,1,0.0,battery_out
31.04,35,42.828136,False,4,2,0.0,battery_out
-0.64,35,42.848493,False,1,0,0.0,battery_out
20.58,45,43.784319,False,3,3,0.0,battery_out
-4.2,42,43.822165,False,1,4,0.0,battery_out
1.56,35,43.852806,False,2,10,0.0,battery_out
5.34,49,43.911195,False,3,15,0.0,battery_out
-62.22,49,43.969848,False,0,43,0.0,battery_out
-24.6,47,44.017188,False,2,30,0.0,battery_out
42.08,29,44.042143,True,2,0,6.0,success
15.24,35,44.075751,False,3,6,0.0,battery_out
11.5,54,44.130876,False,2,2,0.0,battery_out
-6.12,44,44.167467,False,2,16,0.0,battery_out
-11.38,50,44.207464,False,2,21,0.0,battery_out
42.74,31,44.232658,True,2,0,4.0,success
5.4,35,44.274423,False,2,4,0.0,battery_out
-10.84,39,44.321393,False,0,1,0.0,battery_out
39.98,28,44.346542,True,2,3,7.0,success
-17.26,46,44.383186,False,1,15,0.0,battery_out
53.84,24,44.407421,True,3,0,11.0,success
-25.32,40,44.440264,False,0,12,0.0,battery_out
40.3,15,44.451912,True,2,1,20.0,success
-4.74,48,44.487099,False,1,4,0.0,battery_out
10.74,35,44.515315,False,2,3,0.0,battery_out
16.8,49,44.561757,False,3,6,0.0,battery_out
-10.56,35,44.599921,False,2,17,0.0,battery_out
-1.48,47,44.640271,False,1,3,0.0,battery_out
-13.86,37,44.671136,False,0,3,0.0,battery_out
1.64,44,44.702043,False,1,0,0.0,battery_out
-4.3,43,45.660384,False,2,13,0.0,battery_out
33.58,40,45.712543,False,4,1,0.0,battery_out
10.74,35,45.742639,False,2,1,0.0,battery_out
42.56,16,45.761274,True,2,0,19.0,success
-12.92,35,45.791174,False,0,2,0.0,battery_out
42.52,33,45.821832,True,2,0,2.0,success
-8.92,35,45.853063,False,1,8,0.0,battery_out
-4.6,50,45.905484,False,3,22,0.0,battery_out
-34.64,35,45.937392,False,0,20,0.0,battery_out
-18.52,42,45.968596,False,0,6,0.0,battery_out
64.92,57,46.023128,True,4,2,2.0,success
-0.4,35,46.049454,False,1,1,0.0,battery_out
-7.98,48,46.089811,False,1,6,0.0,battery_out
-9.72,35,46.111867,False,1,9,0.0,battery_out
7.5,49,46.149878,False,2,3,0.0,battery_out
17.32,38,46.179398,False,3,3,0.0,battery_out
19.76,38,46.204452,False,3,3,0.0,battery_out
10.68,35,46.22506,False,2,2,0.0,battery_out
-4.28,46,46.260229,False,3,22,0.0,battery_out
43.38,32,46.279464,True,2,1,4.0,success
53.66,30,46.300044,True,3,0,5.0,success
8.72,44,46.335504,False,3,12,0.0,battery_out
-5.68,38,46.360645,False,1,6,0.0,battery_out
-26.5,41,46.388449,False,1,23,0.0,battery_out
-44.8,36,46.41213,False,0,28,0.0,battery_out
-44.02,53,46.444406,False,1,37,0.0,battery_out
8.28,35,46.464816,False,2,4,0.0,battery_out
-28.42,52,47.322453,False,2,32,0.0,battery_out
12.3,35,47.351203,False,2,1,0.0,battery_out
-10.94,38,47.387654,False,0,0,0.0,battery_out
-0.08,51,47.441494,False,2,13,0.0,battery_out
8.38,39,47.475698,False,2,3,0.0,battery_out
-54.26,49,47.512912,False,1,45,0.0,battery_out
-13.16,35,47.537659,False,0,2,0.0,battery_out
-18.26,35,47.561044,False,0,6,0.0,battery_out
-23.92,35,47.584398,False,1,21,0.0,battery_out
16.96,50,47.624713,False,3,5,0.0,battery_out
11.2,71,47.677233,False,3,10,0.0,battery_out
-21.68,35,47.698787,False,0,9,0.0,battery_out
-4.52,55,47.73654,False,1,5,0.0,battery_out
-9.76,45,47.759888,False,0,0,0.0,battery_out
21.82,35,47.779631,False,3,1,0.0,battery_out
-8.14,54,47.816262,False,1,6,0.0,battery_out
-55.48,45,47.848244,False,0,37,0.0,battery_out
40.68,13,47.856533,True,2,1,22.0,success
0.76,36,47.875965,False,2,9,0.0,battery_out
20.38,47,47.899765,False,3,4,0.0,battery_out
-5.46,38,47.919477,False,1,5,0.0,battery_out
-0.14,35,47.937451,False,1,0,0.0,battery_out
29.88,50,47.966924,False,4,4,0.0,battery_out
53.82,47,49.01184,True,3,2,4.0,success
11.6,40,49.075808,False,2,0,0.0,battery_out
-19.08,35,49.127355,False,2,25,0.0,battery_out
42.74,28,49.170345,True,2,1,7.0,success
-28.48,35,49.223189,False,1,24,0.0,battery_out
8.54,51,49.296883,False,3,12,0.0,battery_out
-18.36,42,49.339595,False,1,18,0.0,battery_out
12.62,35,49.390924,False,2,0,0.0,battery_out
11.04,46,49.454066,False,2,0,0.0,battery_out
-17.08,49,49.504035,False,2,24,0.0,battery_out
-61.36,48,49.547153,False,0,42,0.0,battery_out
21.56,36,49.593979,False,3,0,0.0,battery_out
-9.92,35,49.621898,False,0,0,0.0,battery_out
11.88,35,49.647302,False,2,1,0.0,battery_out
-3.0,39,49.678959,False,1,4,0.0,battery_out
-10.22,35,49.708054,False,0,0,0.0,battery_out
14.78,42,49.738764,False,2,1,0.0,battery_out
23.5,55,49.797477,False,4,9,0.0,battery_out
-0.9,39,49.838222,False,1,1,0.0,battery_out
-34.84,42,49.871868,False,0,20,0.0,battery_out
43.08,26,49.891747,True,2,0,9.0,success
-11.3,35,49.927231,False,0,0,0.0,battery_out
5.4,35,49.963274,False,2,5,0.0,battery_out
7.52,72,50.027031,False,3,14,0.0,battery_out
4.16,44,50.059824,False,3,15,0.0,battery_out
3.28,36,50.084088,False,2,8,0.0,battery_out
-26.66,38,50.996273,False,0,14,0.0,battery_out
7.3,42,51.047371,False,2,3,0.0,battery_out
-57.02,41,51.088834,False,0,39,0.0,battery_out
-31.84,35,51.1199,False,1,27,0.0,battery_out
-32.0,35,51.160068,False,0,18,0.0,battery_out
-30.0,42,51.203186,False,1,25,0.0,battery_out
24.88,38,51.234218,False,3,0,0.0,battery_out
21.86,39,51.265988,False,3,0,0.0,battery_out
-26.7,43,51.30692,False,0,14,0.0,battery_out
0.92,35,51.341648,False,1,0,0.0,battery_out
33.72,36,51.390625,False,4,0,0.0,battery_out
43.82,24,51.408082,True,2,0,11.0,success
-31.14,39,51.448744,False,1,27,0.0,battery_out
-0.52,35,51.477512,False,1,0,0.0,battery_out
-1.24,35,51.505142,False,1,1,0.0,battery_out
14.66,42,51.539455,False,3,7,0.0,battery_out
52.16,33,51.566964,True,3,2,2.0,success
-19.78,56,51.626048,False,3,34,0.0,battery_out
12.54,46,51.686938,False,3,9,0.0,battery_out
-10.46,35,51.714099,False,0,0,0.0,battery_out
6.24,38,51.740882,False,2,5,0.0,battery_out
19.9,35,51.769677,False,3,2,0.0,battery_out
30.64,35,51.795601,False,4,2,0.0,battery_out
0.42,47,51.832099,False,2,8,0.0,battery_out
-63.52,45,51.856161,False,0,44,0.0,battery_out
0.4,46,51.8899,False,1,0,0.0,battery_out
11.2,47,52.750252,False,3,11,0.0,battery_out
-0.44,45,52.797837,False,2,11,0.0,battery_out
-58.8,40,52.83553,False,0,40,0.0,battery_out
61.96,37,52.878247,True,4,3,2.0,success
42.66,19,52.894779,True,2,0,16.0,success
51.48,31,52.921572,True,3,2,4.0,success
-55.52,52,52.973472,False,1,46,0.0,battery_out
9.6,35,53.000015,False,2,2,0.0,battery_out
3.28,47,53.254956,False,3,16,0.0,battery_out
-12.2,57,53.310861,False,1,11,0.0,battery_out
-36.74,49,53.367504,False,1,31,0.0,battery_out
21.74,45,53.43129,False,3,1,0.0,battery_out
10.32,38,53.464012,False,2,3,0.0,battery_out
-35.54,35,53.494419,False,0,21,0.0,battery_out
-72.22,51,53.564713,False,0,51,0.0,battery_out
-15.36,43,53.609844,False,0,4,0.0,battery_out
-34.16,54,53.663864,False,2,38,0.0,battery_out
52.9,29,53.688248,True,3,1,6.0,success
-37.74,51,53.724484,False,1,33,0.0,battery_out
4.58,44,53.759897,False,3,14,0.0,battery_out
-16.42,42,53.788542,False,0,5,0.0,battery_out
-6.64,49,53.827347,False,1,5,0.0,battery_out
-52.42,39,53.852922,False,0,35,0.0,battery_out
-60.46,53,53.887722,False,1,49,0.0,battery_out
1.02,35,54.847425,False,1,0,0.0,battery_out
-46.9,57,54.917114,False,2,47,0.0,battery_out
-46.36,39,54.962387,False,0,30,0.0,battery_out
3.66,41,55.006788,False,2,6,0.0,battery_out
-63.36,46,55.057098,False,0,44,0.0,battery_out
6.64,45,55.099744,False,2,4,0.0,battery_out
11.14,50,55.160096,False,2,1,0.0,battery_out
-14.76,37,55.19341,False,0,4,0.0,battery_out
13.02,39,55.223868,False,2,1,0.0,battery_out
3.46,51,55.275346,False,3,15,0.0,battery_out
-28.86,42,55.308911,False,1,25,0.0,battery_out
5.22,35,55.338574,False,2,5,0.0,battery_out
-1.76,43,55.37701,False,1,2,0.0,battery_out
-24.1,45,55.418937,False,0,11,0.0,battery_out
-0.94,60,55.472286,False,1,0,0.0,battery_out
19.82,35,55.500942,False,3,1,0.0,battery_out
-32.2,56,55.540692,False,1,28,0.0,battery_out
-12.94,39,55.564906,False,0,2,0.0,battery_out
42.66,31,55.584512,True,2,0,4.0,success
-38.36,35,55.605365,False,0,24,0.0,battery_out
-2.1,39,55.628991,False,1,2,0.0,battery_out
20.62,54,55.667285,False,3,2,0.0,battery_out
-17.42,37,55.69296,False,1,15,0.0,battery_out
-11.54,35,55.717924,False,0,1,0.0,battery_out
33.6,45,56.661667,False,4,0,0.0,battery_out
-37.66,44,56.708871,False,1,31,0.0,battery_out
-11.36,35,56.738174,False,0,1,0.0,battery_out
39.52,21,56.755459,True,2,2,14.0,success
42.42,35,56.803966,True,2,1,1.0,success
-30.22,63,56.883569,False,0,16,0.0,battery_out
-2.98,35,56.909497,False,1,4,0.0,battery_out
43.18,29,56.931542,True,2,0,6.0,success
0.66,36,56.961334,False,1,0,0.0,battery_out
14.64,35,56.988287,False,2,0,0.0,battery_out
11.6,53,57.040236,False,3,10,0.0,battery_out
43.0,33,57.064654,True,2,1,9.0,success
-28.36,69,57.124918,False,0,15,0.0,battery_out
43.68,23,57.139693,True,2,0,12.0,success
-10.72,42,57.165784,False,0,0,0.0,battery_out
21.78,35,57.190251,False,3,1,0.0,battery_out
-11.36,44,57.223842,False,0,0,0.0,battery_out
-35.4,55,57.267936,False,0,20,0.0,battery_out
17.1,52,57.308452,False,3,4,0.0,battery_out
29.78,38,57.33703,False,4,4,0.0,battery_out
18.32,39,57.367524,False,3,3,0.0,battery_out
10.24,51,57.398265,False,2,0,0.0,battery_out
20.72,42,57.431976,False,3,4,0.0,battery_out
48.02,42,57.45691,True,3,5,0.0,success
-3.46,41,58.483459,False,1,3,0.0,battery_out
22.52,36,58.528405,False,3,1,0.0,battery_out
12.1,39,58.58775,False,2,0,0.0,battery_out
-68.56,48,58.665406,False,0,48,0.0,battery_out
-21.3,52,58.735334,False,2,27,0.0,battery_out
11.26,35,58.764933,False,2,0,0.0,battery_out
-14.06,35,58.793323,False,0,3,0.0,battery_out
19.52,50,58.843052,False,3,4,0.0,battery_out
-19.72,35,58.868713,False,1,17,0.0,battery_out
22.98,49,58.921868,False,3,1,0.0,battery_out
41.36,25,58.942842,True,2,1,10.0,success
62.64,28,58.966298,True,4,0,7.0,success
23.54,51,59.007903,False,3,1,0.0,battery_out
-7.3,53,59.047762,False,1,7,0.0,battery_out
-14.78,44,59.092337,False,0,3,0.0,battery_out
11.66,37,59.121098,False,2,0,0.0,battery_out
19.82,39,59.152986,False,3,3,0.0,battery_out
24.52,35,59.176206,False,3,0,0.0,battery_out
-12.74,35,59.197831,False,0,1,0.0,battery_out
32.84,35,59.227691,False,4,0,0.0,battery_out
17.66,43,59.259706,False,3,5,0.0,battery_out
37.4,12,59.267884,True,2,3,23.0,success
16.42,35,59.287712,False,3,5,0.0,battery_out
33.48,37,59.31356,False,4,0,0.0,battery_out
-12.42,36,59.333905,False,1,12,0.0,battery_out
9.7,39,59.354594,False,2,3,0.0,battery_out
-32.8,35,59.37401,False,1,28,0.0,battery_out
32.06,41,60.470355,False,4,0,0.0,battery_out
54.92,32,60.513963,True,3,0,7.0,success
-2.38,44,60.587677,False,1,3,0.0,battery_out
38.08,32,60.642033,True,2,4,3.0,success
8.4,38,60.696551,False,3,11,0.0,battery_out
43.36,21,60.724034,True,2,0,14.0,success
-22.72,35,60.782074,False,1,20,0.0,battery_out
2.68,60,60.86423,False,3,17,0.0,battery_out
22.18,38,60.89638,False,3,2,0.0,battery_out
-4.68,38,60.941081,False,2,16,0.0,battery_out
0.38,35,60.975895,False,1,1,0.0,battery_out
3.34,36,61.011045,False,2,6,0.0,battery_out
-12.28,38,61.046716,False,1,12,0.0,battery_out
-20.54,37,61.080303,False,1,18,0.0,battery_out
15.02,51,61.123411,False,3,5,0.0,battery_out
-28.7,43,61.162162,False,1,25,0.0,battery_out
-10.08,49,61.204702,False,0,0,0.0,battery_out
21.66,43,61.24223,False,3,0,0.0,battery_out
34.02,38,61.285197,False,4,0,0.0,battery_out
-33.02,43,61.320161,False,1,28,0.0,battery_out
11.4,35,61.350014,False,2,0,0.0,battery_out
43.2,20,61.365265,True,2,0,15.0,success
44.8,38,61.396474,True,2,0,0.0,success
16.28,57,61.442219,False,3,5,0.0,battery_out
33.26,43,61.489022,False,4,0,0.0,battery_out
42.52,18,61.506783,True,2,0,17.0,success
36.02,50,62.636294,False,4,0,0.0,battery_out
24.76,35,62.704068,False,3,0,0.0,battery_out
-18.58,35,62.757267,False,1,17,0.0,battery_out
-48.9,51,62.845942,False,1,40,0.0,battery_out
-1.9,35,62.8954,False,1,2,0.0,battery_out
0.86,41,62.969845,False,1,0,0.0,battery_out
52.04,48,63.054106,True,3,3,1.0,success
1.86,45,63.096863,False,1,0,0.0,battery_out
6.44,56,63.155789,False,2,3,0.0,battery_out
-11.24,35,63.18379,False,0,1,0.0,battery_out
9.92,35,63.218801,False,3,10,0.0,battery_out
-13.4,52,63.261223,False,1,13,0.0,battery_out
5.3,48,63.298995,False,2,7,0.0,battery_out
34.52,44,63.344212,False,4,0,0.0,battery_out
27.16,28,63.365357,True,2,12,7.0,success
50.64,22,63.383179,True,3,1,13.0,success
53.98,38,63.412996,True,3,1,3.0,success
-13.02,43,63.467409,False,0,2,0.0,battery_out
11.44,42,63.502888,False,2,0,0.0,battery_out
18.0,38,63.535754,False,3,4,0.0,battery_out
-11.74,35,63.556486,False,1,11,0.0,battery_out
21.0,35,63.578766,False,3,2,0.0,battery_out
19.3,43,63.603712,False,3,3,0.0,battery_out
-29.14,36,63.62423,False,1,24,0.0,battery_out
11.1,35,63.644685,False,2,1,0.0,battery_out
21.72,49,63.677037,False,3,1,0.0,battery_out
-9.56,44,64.540367,False,0,0,0.0,battery_out
9.66,38,64.585643,False,2,3,0.0,battery_out
61.38,31,64.615543,True,4,1,4.0,success
9.16,35,64.644952,False,2,2,0.0,battery_out
-4.86,60,64.710732,False,1,5,0.0,battery_out
20.66,35,64.741298,False,3,2,0.0,battery_out
-32.96,40,64.772585,False,1,28,0.0,battery_out
52.96,30,64.797721,True,3,0,5.0,success
43.14,22,64.813647,True,2,0,13.0,success
-57.56,67,64.876037,False,1,47,0.0,battery_out
62.78,37,64.913119,True,4,2,5.0,success
-12.84,55,64.958198,False,0,2,0.0,battery_out
8.38,39,64.986228,False,2,3,0.0,battery_out
-49.1,35,65.009742,False,0,32,0.0,battery_out
18.66,40,65.044798,False,3,3,0.0,battery_out
41.74,24,65.070966,True,2,1,11.0,success
42.3,23,65.086286,True,2,1,12.0,success
3.54,35,65.107729,False,2,6,0.0,battery_out
21.28,47,65.137921,False,3,4,0.0,battery_out
-27.0,47,65.165354,False,2,32,0.0,battery_out
9.14,36,65.186155,False,2,4,0.0,battery_out
2.44,46,65.220304,False,3,17,0.0,battery_out
2.64,41,65.243366,False,2,8,0.0,battery_out
-13.16,35,65.261384,False,0,2,0.0,battery_out
6.32,35,65.280392,False,2,5,0.0,battery_out
-63.68,44,65.302986,False,0,44,0.0,battery_out
-11.6,35,66.511869,False,0,1,0.0,battery_out
10.02,38,66.575851,False,2,1,0.0,battery_out
17.18,38,66.649167,False,3,4,0.0,battery_out
-34.42,35,66.703166,False,1,29,0.0,battery_out
19.1,38,66.788568,False,3,2,0.0,battery_out
-55.5,55,66.89419,False,0,37,0.0,battery_out
13.82,37,66.955129,False,2,1,0.0,battery_out
-51.0,51,67.069773,False,1,42,0.0,battery_out
-55.38,49,67.13732,False,0,37,0.0,battery_out
-18.3,55,67.233117,False,2,24,0.0,battery_out
-10.88,41,67.290897,False,0,0,0.0,battery_out
-80.74,66,67.374639,False,0,58,0.0,battery_out
10.38,35,67.408419,False,2,1,0.0,battery_out
19.82,37,67.463092,False,4,11,0.0,battery_out
-5.22,35,67.495597,False,1,6,0.0,battery_out
-17.3,47,67.543985,False,2,23,0.0,battery_out
36.18,29,67.568472,True,2,6,6.0,success
-63.46,51,67.607202,False,0,44,0.0,battery_out
-8.38,61,67.659381,False,1,7,0.0,battery_out
-44.78,35,67.685813,False,0,29,0.0,battery_out
-0.34,35,67.717291,False,1,1,0.0,battery_out
45.22,36,67.750265,True,2,0,11.0,success
19.84,53,67.786706,False,3,4,0.0,battery_out
-26.78,45,67.826177,False,2,31,0.0,battery_out
-0.94,56,68.721955,False,1,3,0.0,battery_out
-24.1,35,68.754361,False,1,20,0.0,battery_out
9.0,35,68.797094,False,2,2,0.0,battery_out
-26.38,47,68.854302,False,1,21,0.0,battery_out
-0.96,42,68.891603,False,1,2,0.0,battery_out
-10.82,35,68.918417,False,0,0,0.0,battery_out
-4.56,52,68.968582,False,3,22,0.0,battery_out
-7.44,48,69.006586,False,1,7,0.0,battery_out
53.4,34,69.032735,True,3,0,1.0,success
-9.84,35,69.060225,False,2,18,0.0,battery_out
4.5,35,69.087614,False,2,7,0.0,battery_out
11.42,44,69.128468,False,3,9,0.0,battery_out
4.84,39,69.156023,False,2,6,0.0,battery_out
-0.68,51,69.190836,False,2,10,0.0,battery_out
10.68,44,69.223963,False,2,1,0.0,battery_out
-16.48,35,69.245208,False,1,16,0.0,battery_out
10.8,41,69.272309,False,2,1,0.0,battery_out
-23.96,49,69.304663,False,1,20,0.0,battery_out
-49.28,35,69.325081,False,0,32,0.0,battery_out
13.62,35,69.345797,False,2,0,0.0,battery_out
-30.42,59,69.380092,False,2,36,0.0,battery_out
-0.88,35,69.399746,False,1,1,0.0,battery_out
-11.96,35,69.419942,False,0,1,0.0,battery_out
-18.82,39,69.440055,False,0,7,0.0,battery_out
22.04,35,70.261187,False,4,9,0.0,battery_out
-12.76,35,70.306048,False,2,19,0.0,battery_out
1.76,35,70.342747,False,1,0,0.0,battery_out
53.9,42,70.383119,True,3,1,5.0,success
11.24,41,70.429968,False,2,0,0.0,battery_out
40.1,43,70.465037,True,2,4,2.0,success
28.62,35,70.495542,False,4,2,0.0,battery_out
-78.32,56,70.541898,False,0,56,0.0,battery_out
11.0,35,70.57248,False,2,0,0.0,battery_out
-10.42,42,70.600148,False,0,0,0.0,battery_out
9.8,37,70.629329,False,2,0,0.0,battery_out
10.32,35,70.651073,False,2,2,0.0,battery_out
12.62,35,70.6737,False,2,1,0.0,battery_out
-15.44,35,70.694737,False,0,4,0.0,battery_out
0.18,35,70.7142,False,2,10,0.0,battery_out
6.08,54,70.75409,False,3,15,0.0,battery_out
20.06,35,70.773878,False,3,1,0.0,battery_out
-43.0,36,70.792184,False,0,27,0.0,battery_out
-1.02,35,70.810986,False,2,10,0.0,battery_out
-11.66,35,70.82864,False,0,1,0.0,battery_out
-35.8,35,70.846716,False,1,29,0.0,battery_out
-5.64,50,70.872294,False,2,16,0.0,battery_out
-15.88,35,70.891536,False,1,14,0.0,battery_out
42.62,25,70.904616,True,2,1,10.0,success
22.78,35,70.925185,False,3,1,0.0,battery_out
-1.18,35,70.942319,False,1,2,0.0,battery_out
-17.78,39,70.961232,False,2,24,0.0,battery_out
9.66,35,71.91565,False,2,3,0.0,battery_out
-3.82,35,71.947549,False,1,5,0.0,battery_out
-15.02,35,72.253142,False,0,4,0.0,battery_out
21.54,37,72.288267,False,3,1,0.0,battery_out
-27.36,54,72.343089,False,1,23,0.0,battery_out
-79.4,59,72.394135,False,0,57,0.0,battery_out
9.6,44,72.430994,False,2,2,0.0,battery_out
-0.9,35,72.458922,False,1,1,0.0,battery_out
-11.16,49,72.503117,False,0,1,0.0,battery_out
8.56,39,72.537501,False,2,4,0.0,battery_out
-14.16,51,72.584367,False,1,14,0.0,battery_out
42.54,17,72.600613,True,2,0,18.0,success
-17.38,35,72.624769,False,1,15,0.0,battery_out
-47.72,35,72.649837,False,0,31,0.0,battery_out
13.64,63,72.701593,False,4,17,0.0,battery_out
-10.04,35,72.725558,False,0,0,0.0,battery_out
-10.66,39,72.7565,False,0,0,0.0,battery_out
-1.3,35,72.778751,False,1,1,0.0,battery_out
42.76,24,72.7936,True,2,0,11.0,success
-21.96,40,72.821465,False,0,10,0.0,battery_out
63.3,36,72.852771,True,4,1,5.0,success
11.76,35,72.874628,False,2,0,0.0,battery_out
23.78,43,72.91358,False,4,9,0.0,battery_out
-12.2,35,72.941303,False,0,2,0.0,battery_out
-0.66,47,72.975164,False,2,11,0.0,battery_out
-30.92,35,72.995881,False,0,17,0.0,battery_out
17.76,37,73.943723,False,3,2,0.0,battery_out
-2.7,44,74.003031,False,2,11,0.0,battery_out
17.64,35,74.042905,False,3,3,0.0,battery_out
3.96,40,74.116482,False,3,15,0.0,battery_out
12.22,35,74.151327,False,2,0,0.0,battery_out
-11.18,47,74.187121,False,0,1,0.0,battery_out
20.14,35,74.212887,False,3,2,0.0,battery_out
-79.9,71,74.276477,False,1,66,0.0,battery_out
-1.62,57,74.325527,False,3,21,0.0,battery_out
42.0,32,74.346256,True,2,2,3.0,success
22.9,37,74.373994,False,3,0,0.0,battery_out
-45.62,35,74.400363,False,0,29,0.0,battery_out
1.0,40,74.436328,False,1,0,0.0,battery_out
54.72,32,74.459028,True,3,0,8.0,success
11.08,35,74.481715,False,3,10,0.0,battery_out
-31.66,60,74.520917,False,0,17,0.0,battery_out
22.28,39,74.553457,False,3,2,0.0,battery_out
64.18,30,74.576429,True,4,0,7.0,success
13.7,36,74.604643,False,2,0,0.0,battery_out
30.06,48,74.635094,False,4,3,0.0,battery_out
-24.14,64,74.669241,False,1,21,0.0,battery_out
16.14,45,74.697387,False,3,5,0.0,battery_out
8.5,39,74.715353,False,2,4,0.0,battery_out
18.64,43,74.741429,False,3,3,0.0,battery_out
22.62,49,75.556813,False,3,1,0.0,battery_out
0.04,35,75.591192,False,1,1,0.0,battery_out
7.48,35,75.641029,False,2,3,0.0,battery_out
14.22,59,75.703809,False,3,7,0.0,battery_out
13.44,37,75.737696,False,3,8,0.0,battery_out
-8.48,52,75.78655,False,1,8,0.0,battery_out
12.24,47,75.826597,False,2,0,0.0,battery_out
11.14,45,75.87175,False,2,1,0.0,battery_out
13.72,51,75.917392,False,3,7,0.0,battery_out
-0.4,35,75.952356,False,1,0,0.0,battery_out
39.8,28,75.975183,True,2,3,7.0,success
22.38,45,76.019291,False,3,0,0.0,battery_out
-7.42,59,76.065865,False,1,8,0.0,battery_out
-3.78,35,76.095357,False,2,12,0.0,battery_out
0.36,35,76.12325,False,1,1,0.0,battery_out
-10.34,38,76.152387,False,0,0,0.0,battery_out
13.44,59,76.211249,False,4,17,0.0,battery_out
11.08,36,76.241948,False,2,0,0.0,battery_out
-30.9,48,76.281438,False,1,26,0.0,battery_out
-11.72,44,76.321723,False,0,1,0.0,battery_out
20.12,35,76.359652,False,3,1,0.0,battery_out
0.74,35,76.392481,False,1,0,0.0,battery_out
21.26,45,76.435237,False,3,1,0.0,battery_out
-20.56,39,76.469697,False,0,8,0.0,battery_out
21.0,45,77.892413,False,3,2,0.0,battery_out
-21.64,50,77.971865,False,1,19,0.0,battery_out
-7.24,35,78.012209,False,2,16,0.0,battery_out
