#{"t_start": 1780881969.2482378, "env_id": "None"}
r,l,t,success,completed_targets,collision_count,remaining_battery,done_reason
29.76,24,183.344556,True,1,0,76.0,success
29.76,24,183.363981,True,1,0,76.0,success
29.74,26,183.39375,True,1,0,74.0,success
29.76,24,183.42103,True,1,0,76.0,success
29.76,24,183.454853,True,1,0,76.0,success
28.75,25,183.481367,True,1,1,75.0,success
29.76,24,183.501167,True,1,0,76.0,success
29.76,24,183.51975,True,1,0,76.0,success
29.76,24,183.537376,True,1,0,76.0,success
28.75,25,183.555184,True,1,1,75.0,success
29.76,24,183.571657,True,1,0,76.0,success
29.76,24,183.587319,True,1,0,76.0,success
29.76,24,183.602948,True,1,0,76.0,success
29.76,24,183.618422,True,1,0,76.0,success
29.76,24,183.633781,True,1,0,76.0,success
29.76,24,183.650025,True,1,0,76.0,success
29.76,24,184.495032,True,1,0,76.0,success
29.76,24,184.514615,True,1,0,76.0,success
29.76,24,184.534136,True,1,0,76.0,success
29.76,24,184.553812,True,1,0,76.0,success
29.75,25,184.573745,True,1,0,75.0,success
29.76,24,184.592755,True,1,0,76.0,success
29.76,24,184.612689,True,1,0,76.0,success
29.76,24,184.632622,True,1,0,76.0,success
29.76,24,184.65307,True,1,0,76.0,success
29.76,24,184.673004,True,1,0,76.0,success
29.76,24,184.693935,True,1,0,76.0,success
29.74,26,184.712501,True,1,0,74.0,success
29.76,24,184.728905,True,1,0,76.0,success
29.76,24,184.744288,True,1,0,76.0,success
29.76,24,184.760302,True,1,0,76.0,success
29.76,24,184.775733,True,1,0,76.0,success
29.76,24,184.790499,True,1,0,76.0,success
29.76,24,184.805293,True,1,0,76.0,success
29.76,24,184.820082,True,1,0,76.0,success
29.76,24,184.834428,True,1,0,76.0,success
29.76,24,184.8484,True,1,0,76.0,success
29.76,24,184.862507,True,1,0,76.0,success
29.76,24,184.875227,True,1,0,76.0,success
29.76,24,184.889328,True,1,0,76.0,success
29.76,24,184.902326,True,1,0,76.0,success
29.76,24,184.916341,True,1,0,76.0,success
29.76,24,184.929365,True,1,0,76.0,success
29.76,24,184.941518,True,1,0,76.0,success
29.76,24,184.953522,True,1,0,76.0,success
29.76,24,184.966127,True,1,0,76.0,success
28.75,25,184.979965,True,1,1,75.0,success
29.76,24,184.991033,True,1,0,76.0,success
29.76,24,185.003001,True,1,0,76.0,success
29.76,24,185.014707,True,1,0,76.0,success
29.76,24,185.02548,True,1,0,76.0,success
29.76,24,185.036763,True,1,0,76.0,success
29.76,24,185.048184,True,1,0,76.0,success
29.76,24,185.059533,True,1,0,76.0,success
29.76,24,185.070487,True,1,0,76.0,success
29.76,24,185.082363,True,1,0,76.0,success
29.76,24,185.09284,True,1,0,76.0,success
29.76,24,185.103754,True,1,0,76.0,success
29.76,24,185.114545,True,1,0,76.0,success
29.76,24,185.838368,True,1,0,76.0,success
29.76,24,185.858441,True,1,0,76.0,success
29.76,24,185.879371,True,1,0,76.0,success
29.76,24,185.909434,True,1,0,76.0,success
29.76,24,185.939616,True,1,0,76.0,success
29.76,24,185.968544,True,1,0,76.0,success
29.76,24,185.995977,True,1,0,76.0,success
29.76,24,186.022887,True,1,0,76.0,success
29.76,24,186.041465,True,1,0,76.0,success
29.76,24,186.057526,True,1,0,76.0,success
29.76,24,186.07403,True,1,0,76.0,success
29.76,24,186.088793,True,1,0,76.0,success
28.75,25,186.103616,True,1,1,75.0,success
29.76,24,186.118366,True,1,0,76.0,success
29.76,24,186.131994,True,1,0,76.0,success
29.76,24,186.146176,True,1,0,76.0,success
29.76,24,186.158634,True,1,0,76.0,success
29.76,24,186.171517,True,1,0,76.0,success
29.76,24,186.185177,True,1,0,76.0,success
29.76,24,186.198024,True,1,0,76.0,success
29.76,24,186.20965,True,1,0,76.0,success
29.76,24,186.221673,True,1,0,76.0,success
29.76,24,186.233241,True,1,0,76.0,success
29.76,24,186.244814,True,1,0,76.0,success
27.66,34,186.261348,True,1,2,66.0,success
29.76,24,186.271721,True,1,0,76.0,success
29.76,24,186.283599,True,1,0,76.0,success
29.76,24,186.294563,True,1,0,76.0,success
29.76,24,186.306154,True,1,0,76.0,success
29.76,24,186.31674,True,1,0,76.0,success
29.76,24,186.327658,True,1,0,76.0,success
29.76,24,186.337408,True,1,0,76.0,success
29.76,24,186.347941,True,1,0,76.0,success
29.76,24,186.357326,True,1,0,76.0,success
29.76,24,186.367906,True,1,0,76.0,success
29.76,24,186.377226,True,1,0,76.0,success
29.76,24,186.387702,True,1,0,76.0,success
29.76,24,186.398331,True,1,0,76.0,success
29.76,24,186.407644,True,1,0,76.0,success
29.76,24,186.417379,True,1,0,76.0,success
29.76,24,186.428861,True,1,0,76.0,success
29.76,24,186.438363,True,1,0,76.0,success
29.76,24,187.243595,True,1,0,76.0,success
29.76,24,187.262039,True,1,0,76.0,success
29.74,26,187.282969,True,1,0,74.0,success
29.76,24,187.300909,True,1,0,76.0,success
29.76,24,187.318849,True,1,0,76.0,success
29.76,24,187.336789,True,1,0,76.0,success
29.76,24,187.355234,True,1,0,76.0,success
29.76,24,187.374172,True,1,0,76.0,success
29.76,24,187.392112,True,1,0,76.0,success
29.76,24,187.410135,True,1,0,76.0,success
29.76,24,187.428075,True,1,0,76.0,success
29.76,24,187.445607,True,1,0,76.0,success
29.76,24,187.461996,True,1,0,76.0,success
29.76,24,187.478467,True,1,0,76.0,success
29.76,24,187.492988,True,1,0,76.0,success
29.76,24,187.510979,True,1,0,76.0,success
29.76,24,187.527919,True,1,0,76.0,success
29.76,24,187.546082,True,1,0,76.0,success
29.76,24,187.561789,True,1,0,76.0,success
29.76,24,187.576958,True,1,0,76.0,success
29.76,24,187.592685,True,1,0,76.0,success
29.72,28,187.612313,True,1,0,72.0,success
29.76,24,187.626543,True,1,0,76.0,success
29.76,24,187.641151,True,1,0,76.0,success
29.76,24,187.656437,True,1,0,76.0,success
29.76,24,187.671073,True,1,0,76.0,success
29.76,24,187.68614,True,1,0,76.0,success
29.76,24,187.700963,True,1,0,76.0,success
29.76,24,187.714372,True,1,0,76.0,success
29.76,24,187.727726,True,1,0,76.0,success
29.76,24,187.739921,True,1,0,76.0,success
29.76,24,187.7534,True,1,0,76.0,success
29.76,24,187.765295,True,1,0,76.0,success
29.76,24,187.778205,True,1,0,76.0,success
29.76,24,187.789623,True,1,0,76.0,success
29.76,24,187.801293,True,1,0,76.0,success
29.76,24,187.813668,True,1,0,76.0,success
29.76,24,187.827325,True,1,0,76.0,success
29.76,24,187.83807,True,1,0,76.0,success
29.76,24,187.849996,True,1,0,76.0,success
29.74,26,187.86318,True,1,0,74.0,success
29.76,24,187.874715,True,1,0,76.0,success
29.76,24,188.700979,True,1,0,76.0,success
29.76,24,188.719915,True,1,0,76.0,success
29.76,24,188.738852,True,1,0,76.0,success
29.76,24,188.758255,True,1,0,76.0,success
29.76,24,188.779184,True,1,0,76.0,success
29.76,24,188.802108,True,1,0,76.0,success
29.76,24,188.823038,True,1,0,76.0,success
29.76,24,188.844968,True,1,0,76.0,success
29.76,24,188.865981,True,1,0,76.0,success
29.76,24,188.887907,True,1,0,76.0,success
29.76,24,188.906473,True,1,0,76.0,success
29.76,24,188.926402,True,1,0,76.0,success
29.76,24,188.944223,True,1,0,76.0,success
29.76,24,188.962224,True,1,0,76.0,success
29.76,24,188.978689,True,1,0,76.0,success
29.76,24,188.99574,True,1,0,76.0,success
29.76,24,189.012172,True,1,0,76.0,success
29.76,24,189.028594,True,1,0,76.0,success
29.76,24,189.043773,True,1,0,76.0,success
29.76,24,189.058651,True,1,0,76.0,success
29.76,24,189.073308,True,1,0,76.0,success
29.75,25,189.089566,True,1,0,75.0,success
29.76,24,189.105845,True,1,0,76.0,success
29.76,24,189.119188,True,1,0,76.0,success
29.76,24,189.136324,True,1,0,76.0,success
29.76,24,189.14957,True,1,0,76.0,success
29.76,24,189.164525,True,1,0,76.0,success
29.76,24,189.178769,True,1,0,76.0,success
29.76,24,189.192772,True,1,0,76.0,success
29.76,24,189.206062,True,1,0,76.0,success
29.76,24,189.21938,True,1,0,76.0,success
29.76,24,189.232588,True,1,0,76.0,success
29.76,24,189.246746,True,1,0,76.0,success
29.76,24,189.259489,True,1,0,76.0,success
29.76,24,189.274216,True,1,0,76.0,success
29.76,24,189.287878,True,1,0,76.0,success
29.76,24,189.301483,True,1,0,76.0,success
29.76,24,189.315157,True,1,0,76.0,success
29.76,24,189.326927,True,1,0,76.0,success
29.76,24,189.340241,True,1,0,76.0,success
29.76,24,189.353877,True,1,0,76.0,success
29.76,24,189.36653,True,1,0,76.0,success
29.76,24,189.378135,True,1,0,76.0,success
29.76,24,190.244868,True,1,0,76.0,success
25.72,28,190.269297,True,1,4,72.0,success
28.75,25,190.290227,True,1,1,75.0,success
25.72,28,190.314146,True,1,4,72.0,success
26.73,27,190.340402,True,1,3,73.0,success
27.74,26,190.371159,True,1,2,74.0,success
27.74,26,190.401116,True,1,2,74.0,success
27.74,26,190.430448,True,1,2,74.0,success
29.76,24,190.449389,True,1,0,76.0,success
25.72,28,190.47081,True,1,4,72.0,success
28.75,25,190.490266,True,1,1,75.0,success
29.76,24,190.50896,True,1,0,76.0,success
28.75,25,190.527778,True,1,1,75.0,success
29.76,24,190.545522,True,1,0,76.0,success
28.75,25,190.563574,True,1,1,75.0,success
23.7,30,190.583401,True,1,6,70.0,success
28.75,25,190.600323,True,1,1,75.0,success
27.74,26,190.618812,True,1,2,74.0,success
28.75,25,190.634625,True,1,1,75.0,success
28.75,25,190.650301,True,1,1,75.0,success
26.73,27,190.666,True,1,3,73.0,success
28.75,25,190.681363,True,1,1,75.0,success
28.75,25,190.694877,True,1,1,75.0,success
28.75,25,190.709569,True,1,1,75.0,success
29.76,24,190.723225,True,1,0,76.0,success
28.75,25,190.736828,True,1,1,75.0,success
29.76,24,190.751422,True,1,0,76.0,success
27.74,26,190.765686,True,1,2,74.0,success
27.74,26,190.779295,True,1,2,74.0,success
27.74,26,190.792588,True,1,2,74.0,success
29.76,24,190.804331,True,1,0,76.0,success
28.75,25,190.817696,True,1,1,75.0,success
29.76,24,190.829296,True,1,0,76.0,success
27.74,26,190.842361,True,1,2,74.0,success
27.74,26,190.85472,True,1,2,74.0,success
27.72,28,190.868322,True,1,2,72.0,success
29.76,24,190.879319,True,1,0,76.0,success
27.74,26,190.891208,True,1,2,74.0,success
28.75,25,190.902788,True,1,1,75.0,success
26.73,27,190.914815,True,1,3,73.0,success
29.76,24,191.649446,True,1,0,76.0,success
27.74,26,191.669888,True,1,2,74.0,success
29.76,24,191.688824,True,1,0,76.0,success
29.76,24,191.707762,True,1,0,76.0,success
29.76,24,191.73774,True,1,0,76.0,success
29.76,24,191.76579,True,1,0,76.0,success
29.76,24,191.787013,True,1,0,76.0,success
29.76,24,191.80595,True,1,0,76.0,success
29.76,24,191.824416,True,1,0,76.0,success
28.75,25,191.84435,True,1,1,75.0,success
29.76,24,191.86313,True,1,0,76.0,success
28.75,25,191.878726,True,1,1,75.0,success
29.76,24,191.894982,True,1,0,76.0,success
27.74,26,191.911882,True,1,2,74.0,success
29.76,24,191.92726,True,1,0,76.0,success
29.76,24,191.941922,True,1,0,76.0,success
28.75,25,191.957865,True,1,1,75.0,success
29.76,24,191.971967,True,1,0,76.0,success
29.76,24,191.986354,True,1,0,76.0,success
29.76,24,192.000707,True,1,0,76.0,success
26.73,27,192.016397,True,1,3,73.0,success
28.75,25,192.030866,True,1,1,75.0,success
29.76,24,192.045294,True,1,0,76.0,success
29.76,24,192.0584,True,1,0,76.0,success
28.75,25,192.072258,True,1,1,75.0,success
28.75,25,192.085129,True,1,1,75.0,success
29.76,24,192.099182,True,1,0,76.0,success
29.76,24,192.112897,True,1,0,76.0,success
27.74,26,192.12921,True,1,2,74.0,success
29.76,24,192.141629,True,1,0,76.0,success
29.76,24,192.155413,True,1,0,76.0,success
27.74,26,192.170735,True,1,2,74.0,success
29.76,24,192.183681,True,1,0,76.0,success
29.76,24,192.197635,True,1,0,76.0,success
27.74,26,192.211366,True,1,2,74.0,success
27.74,26,192.225388,True,1,2,74.0,success
28.75,25,192.238644,True,1,1,75.0,success
29.76,24,192.252428,True,1,0,76.0,success
29.76,24,192.264205,True,1,0,76.0,success
28.75,25,192.278754,True,1,1,75.0,success
29.76,24,192.291624,True,1,0,76.0,success
29.76,24,192.304923,True,1,0,76.0,success
29.76,24,193.170301,True,1,0,76.0,success
29.76,24,193.1913,True,1,0,76.0,success
29.76,24,193.212232,True,1,0,76.0,success
29.76,24,193.231168,True,1,0,76.0,success
29.76,24,193.249671,True,1,0,76.0,success
29.76,24,193.267131,True,1,0,76.0,success
29.76,24,193.285071,True,1,0,76.0,success
28.75,25,193.305004,True,1,1,75.0,success
29.76,24,193.322944,True,1,0,76.0,success
29.76,24,193.341881,True,1,0,76.0,success
29.76,24,193.359084,True,1,0,76.0,success
29.76,24,193.376723,True,1,0,76.0,success
29.76,24,193.391411,True,1,0,76.0,success
29.76,24,193.407923,True,1,0,76.0,success
29.76,24,193.422415,True,1,0,76.0,success
29.76,24,193.437233,True,1,0,76.0,success
29.76,24,193.452025,True,1,0,76.0,success
29.76,24,193.466492,True,1,0,76.0,success
29.76,24,193.479503,True,1,0,76.0,success
28.75,25,193.493545,True,1,1,75.0,success
29.76,24,193.506551,True,1,0,76.0,success
29.76,24,193.519192,True,1,0,76.0,success
29.76,24,193.532299,True,1,0,76.0,success
29.76,24,193.544193,True,1,0,76.0,success
29.76,24,193.556194,True,1,0,76.0,success
29.76,24,193.568587,True,1,0,76.0,success
29.76,24,193.581206,True,1,0,76.0,success
29.76,24,193.593114,True,1,0,76.0,success
29.76,24,193.604016,True,1,0,76.0,success
29.76,24,193.615957,True,1,0,76.0,success
29.76,24,193.627493,True,1,0,76.0,success
29.76,24,193.638467,True,1,0,76.0,success
29.76,24,193.649236,True,1,0,76.0,success
29.76,24,193.660781,True,1,0,76.0,success
29.76,24,193.671207,True,1,0,76.0,success
29.76,24,193.682112,True,1,0,76.0,success
29.76,24,193.692683,True,1,0,76.0,success
29.76,24,193.703401,True,1,0,76.0,success
29.76,24,193.714177,True,1,0,76.0,success
29.76,24,193.725073,True,1,0,76.0,success
29.76,24,193.735306,True,1,0,76.0,success
29.76,24,193.745841,True,1,0,76.0,success
29.76,24,194.581141,True,1,0,76.0,success
29.76,24,194.610195,True,1,0,76.0,success
29.76,24,194.631126,True,1,0,76.0,success
29.76,24,194.651059,True,1,0,76.0,success
29.76,24,194.671507,True,1,0,76.0,success
29.76,24,194.690443,True,1,0,76.0,success
29.76,24,194.70938,True,1,0,76.0,success
29.76,24,194.729314,True,1,0,76.0,success
29.76,24,194.749463,True,1,0,76.0,success
29.76,24,194.77028,True,1,0,76.0,success
29.76,24,194.793203,True,1,0,76.0,success
29.76,24,194.811041,True,1,0,76.0,success
29.76,24,194.828336,True,1,0,76.0,success
29.76,24,194.843783,True,1,0,76.0,success
29.76,24,194.859217,True,1,0,76.0,success
29.74,26,194.877189,True,1,0,74.0,success
29.76,24,194.893916,True,1,0,76.0,success
29.76,24,194.910105,True,1,0,76.0,success
29.76,24,194.924751,True,1,0,76.0,success
29.76,24,194.942323,True,1,0,76.0,success
29.76,24,194.955513,True,1,0,76.0,success
29.76,24,194.970925,True,1,0,76.0,success
29.76,24,194.985232,True,1,0,76.0,success
29.76,24,194.999209,True,1,0,76.0,success
29.76,24,195.014821,True,1,0,76.0,success
29.76,24,195.034729,True,1,0,76.0,success
29.76,24,195.052088,True,1,0,76.0,success
29.76,24,195.066364,True,1,0,76.0,success
29.76,24,195.083119,True,1,0,76.0,success
29.76,24,195.097351,True,1,0,76.0,success
29.76,24,195.110626,True,1,0,76.0,success
29.76,24,195.125409,True,1,0,76.0,success
29.76,24,195.140093,True,1,0,76.0,success
29.76,24,195.156581,True,1,0,76.0,success
29.76,24,195.170388,True,1,0,76.0,success
29.76,24,195.184663,True,1,0,76.0,success
29.76,24,195.19787,True,1,0,76.0,success
29.76,24,195.21226,True,1,0,76.0,success
29.74,26,195.225969,True,1,0,74.0,success
29.76,24,195.238616,True,1,0,76.0,success
29.76,24,195.251839,True,1,0,76.0,success
29.76,24,195.264991,True,1,0,76.0,success
29.76,24,195.279084,True,1,0,76.0,success
29.76,24,196.249485,True,1,0,76.0,success
29.76,24,196.267427,True,1,0,76.0,success
29.74,26,196.286873,True,1,0,74.0,success
29.76,24,196.30484,True,1,0,76.0,success
29.76,24,196.324774,True,1,0,76.0,success
29.76,24,196.352796,True,1,0,76.0,success
29.76,24,196.384202,True,1,0,76.0,success
29.76,24,196.414603,True,1,0,76.0,success
29.76,24,196.444551,True,1,0,76.0,success
29.76,24,196.461414,True,1,0,76.0,success
29.76,24,196.47941,True,1,0,76.0,success
29.76,24,196.495899,True,1,0,76.0,success
29.76,24,196.511306,True,1,0,76.0,success
29.76,24,196.528074,True,1,0,76.0,success
29.76,24,196.541954,True,1,0,76.0,success
29.76,24,196.557106,True,1,0,76.0,success
29.76,24,196.571844,True,1,0,76.0,success
29.76,24,196.587681,True,1,0,76.0,success
29.76,24,196.706916,True,1,0,76.0,success
29.76,24,196.720365,True,1,0,76.0,success
29.76,24,196.734038,True,1,0,76.0,success
29.76,24,196.755989,True,1,0,76.0,success
29.76,24,196.770075,True,1,0,76.0,success
29.76,24,196.785502,True,1,0,76.0,success
29.76,24,196.801219,True,1,0,76.0,success
29.76,24,196.815872,True,1,0,76.0,success
29.76,24,196.830232,True,1,0,76.0,success
29.76,24,196.844924,True,1,0,76.0,success
29.76,24,196.858742,True,1,0,76.0,success
29.76,24,196.872025,True,1,0,76.0,success
29.76,24,196.884382,True,1,0,76.0,success
29.76,24,196.897209,True,1,0,76.0,success
29.76,24,196.908649,True,1,0,76.0,success
29.76,24,196.921896,True,1,0,76.0,success
29.76,24,196.934097,True,1,0,76.0,success
29.76,24,196.946875,True,1,0,76.0,success
29.76,24,196.959355,True,1,0,76.0,success
29.76,24,196.971418,True,1,0,76.0,success
29.76,24,196.983404,True,1,0,76.0,success
29.76,24,196.994783,True,1,0,76.0,success
29.76,24,197.005856,True,1,0,76.0,success
29.76,24,197.017942,True,1,0,76.0,success
29.76,24,197.71711,True,1,0,76.0,success
29.76,24,197.744388,True,1,0,76.0,success
29.76,24,197.76441,True,1,0,76.0,success
29.76,24,197.783051,True,1,0,76.0,success
29.76,24,197.801278,True,1,0,76.0,success
29.76,24,197.819353,True,1,0,76.0,success
29.76,24,197.838418,True,1,0,76.0,success
29.76,24,197.856885,True,1,0,76.0,success
29.76,24,197.874685,True,1,0,76.0,success
29.76,24,197.894199,True,1,0,76.0,success
29.76,24,197.912475,True,1,0,76.0,success
29.76,24,197.92926,True,1,0,76.0,success
29.76,24,197.945382,True,1,0,76.0,success
29.76,24,197.961025,True,1,0,76.0,success
29.76,24,197.976807,True,1,0,76.0,success
29.76,24,197.991293,True,1,0,76.0,success
29.76,24,198.00552,True,1,0,76.0,success
29.76,24,198.019212,True,1,0,76.0,success
29.76,24,198.033553,True,1,0,76.0,success
29.76,24,198.047511,True,1,0,76.0,success
29.76,24,198.061425,True,1,0,76.0,success
29.76,24,198.074137,True,1,0,76.0,success
29.76,24,198.087147,True,1,0,76.0,success
29.76,24,198.101171,True,1,0,76.0,success
29.76,24,198.114355,True,1,0,76.0,success
28.75,25,198.127198,True,1,1,75.0,success
29.76,24,198.13896,True,1,0,76.0,success
29.76,24,198.151201,True,1,0,76.0,success
28.75,25,198.163918,True,1,1,75.0,success
29.76,24,198.175229,True,1,0,76.0,success
29.76,24,198.187171,True,1,0,76.0,success
29.76,24,198.19825,True,1,0,76.0,success
29.76,24,198.208916,True,1,0,76.0,success
29.76,24,198.220753,True,1,0,76.0,success
28.75,25,198.233404,True,1,1,75.0,success
29.76,24,198.245284,True,1,0,76.0,success
29.76,24,198.254858,True,1,0,76.0,success
29.76,24,198.266402,True,1,0,76.0,success
29.76,24,198.27802,True,1,0,76.0,success
29.76,24,198.289252,True,1,0,76.0,success
29.76,24,198.299863,True,1,0,76.0,success
29.76,24,198.310778,True,1,0,76.0,success
29.76,24,198.320771,True,1,0,76.0,success
29.76,24,199.114652,True,1,0,76.0,success
29.76,24,199.133936,True,1,0,76.0,success
29.76,24,199.152146,True,1,0,76.0,success
29.76,24,199.169647,True,1,0,76.0,success
29.76,24,199.187695,True,1,0,76.0,success
29.76,24,199.206673,True,1,0,76.0,success
29.76,24,199.225239,True,1,0,76.0,success
29.76,24,199.243873,True,1,0,76.0,success
29.76,24,199.261875,True,1,0,76.0,success
29.76,24,199.279011,True,1,0,76.0,success
29.76,24,199.298944,True,1,0,76.0,success
29.76,24,199.317624,True,1,0,76.0,success
29.76,24,199.333524,True,1,0,76.0,success
29.76,24,199.34829,True,1,0,76.0,success
29.76,24,199.363347,True,1,0,76.0,success
29.76,24,199.377126,True,1,0,76.0,success
29.76,24,199.393077,True,1,0,76.0,success
29.76,24,199.406971,True,1,0,76.0,success
29.76,24,199.419549,True,1,0,76.0,success
29.76,24,199.433951,True,1,0,76.0,success
29.76,24,199.447207,True,1,0,76.0,success
29.76,24,199.460498,True,1,0,76.0,success
29.76,24,199.472983,True,1,0,76.0,success
29.76,24,199.484929,True,1,0,76.0,success
29.76,24,199.496694,True,1,0,76.0,success
29.76,24,199.507609,True,1,0,76.0,success
29.76,24,199.520865,True,1,0,76.0,success
29.76,24,199.533939,True,1,0,76.0,success
29.76,24,199.545636,True,1,0,76.0,success
29.76,24,199.556354,True,1,0,76.0,success
29.76,24,199.568423,True,1,0,76.0,success
29.76,24,199.580331,True,1,0,76.0,success
29.76,24,199.590961,True,1,0,76.0,success
29.76,24,199.601552,True,1,0,76.0,success
29.76,24,199.613648,True,1,0,76.0,success
29.76,24,199.624537,True,1,0,76.0,success
29.76,24,199.635497,True,1,0,76.0,success
29.76,24,199.646419,True,1,0,76.0,success
29.76,24,199.656181,True,1,0,76.0,success
29.76,24,199.667065,True,1,0,76.0,success
29.74,26,199.678801,True,1,0,74.0,success
28.75,25,199.689474,True,1,1,75.0,success
29.76,24,199.699377,True,1,0,76.0,success
29.76,24,200.585675,True,1,0,76.0,success
29.76,24,200.606813,True,1,0,76.0,success
29.76,24,200.628787,True,1,0,76.0,success
29.76,24,200.649914,True,1,0,76.0,success
29.76,24,200.669303,True,1,0,76.0,success
29.76,24,200.689601,True,1,0,76.0,success
29.74,26,200.717105,True,1,0,74.0,success
29.76,24,200.740805,True,1,0,76.0,success
29.76,24,200.771424,True,1,0,76.0,success
29.76,24,200.791619,True,1,0,76.0,success
29.76,24,200.808918,True,1,0,76.0,success
28.75,25,200.829056,True,1,1,75.0,success
29.76,24,200.846212,True,1,0,76.0,success
29.76,24,200.863447,True,1,0,76.0,success
29.76,24,200.8815,True,1,0,76.0,success
29.76,24,200.898988,True,1,0,76.0,success
29.76,24,200.916708,True,1,0,76.0,success
29.76,24,200.936345,True,1,0,76.0,success
29.76,24,200.953521,True,1,0,76.0,success
29.76,24,200.972604,True,1,0,76.0,success
29.76,24,200.99162,True,1,0,76.0,success
29.76,24,201.011303,True,1,0,76.0,success
29.76,24,201.030605,True,1,0,76.0,success
29.76,24,201.048416,True,1,0,76.0,success
28.75,25,201.067436,True,1,1,75.0,success
29.76,24,201.094281,True,1,0,76.0,success
28.75,25,201.117015,True,1,1,75.0,success
29.76,24,201.133039,True,1,0,76.0,success
28.75,25,201.151068,True,1,1,75.0,success
29.76,24,201.165921,True,1,0,76.0,success
29.76,24,201.183724,True,1,0,76.0,success
29.76,24,201.202522,True,1,0,76.0,success
29.76,24,201.220927,True,1,0,76.0,success
29.76,24,201.236403,True,1,0,76.0,success
29.76,24,201.251281,True,1,0,76.0,success
29.76,24,201.270543,True,1,0,76.0,success
28.75,25,201.286567,True,1,1,75.0,success
29.76,24,201.301638,True,1,0,76.0,success
29.76,24,201.320423,True,1,0,76.0,success
29.76,24,201.337576,True,1,0,76.0,success
28.75,25,201.352309,True,1,1,75.0,success
29.76,24,201.368515,True,1,0,76.0,success
29.76,24,202.322082,True,1,0,76.0,success
29.76,24,202.350167,True,1,0,76.0,success
29.76,24,202.377945,True,1,0,76.0,success
29.76,24,202.399102,True,1,0,76.0,success
29.76,24,202.41817,True,1,0,76.0,success
29.76,24,202.438071,True,1,0,76.0,success
29.76,24,202.45965,True,1,0,76.0,success
29.76,24,202.490315,True,1,0,76.0,success
29.76,24,202.512631,True,1,0,76.0,success
28.75,25,202.531641,True,1,1,75.0,success
28.75,25,202.549435,True,1,1,75.0,success
29.76,24,202.56682,True,1,0,76.0,success
29.76,24,202.581856,True,1,0,76.0,success
29.76,24,202.59721,True,1,0,76.0,success
29.76,24,202.612706,True,1,0,76.0,success
29.76,24,202.628609,True,1,0,76.0,success
28.75,25,202.643895,True,1,1,75.0,success
29.76,24,202.657517,True,1,0,76.0,success
29.76,24,202.671964,True,1,0,76.0,success
29.76,24,202.68659,True,1,0,76.0,success
29.76,24,202.700573,True,1,0,76.0,success
29.76,24,202.714884,True,1,0,76.0,success
29.76,24,202.729225,True,1,0,76.0,success
29.76,24,202.74275,True,1,0,76.0,success
29.76,24,202.755757,True,1,0,76.0,success
29.76,24,202.769959,True,1,0,76.0,success
29.76,24,202.78227,True,1,0,76.0,success
29.76,24,202.795115,True,1,0,76.0,success
29.76,24,202.806908,True,1,0,76.0,success
29.76,24,202.818872,True,1,0,76.0,success
29.76,24,202.831938,True,1,0,76.0,success
29.76,24,202.844568,True,1,0,76.0,success
29.76,24,202.855229,True,1,0,76.0,success
29.76,24,202.868603,True,1,0,76.0,success
29.76,24,202.879302,True,1,0,76.0,success
29.76,24,202.891427,True,1,0,76.0,success
29.72,28,202.904709,True,1,0,72.0,success
29.76,24,202.915866,True,1,0,76.0,success
29.76,24,202.928752,True,1,0,76.0,success
29.76,24,202.939486,True,1,0,76.0,success
29.76,24,202.950762,True,1,0,76.0,success
29.76,24,202.962483,True,1,0,76.0,success
29.76,24,203.70203,True,1,0,76.0,success
29.76,24,203.720966,True,1,0,76.0,success
29.76,24,203.740858,True,1,0,76.0,success
29.76,24,203.770968,True,1,0,76.0,success
29.76,24,203.793086,True,1,0,76.0,success
29.76,24,203.81296,True,1,0,76.0,success
29.76,24,203.831819,True,1,0,76.0,success
29.76,24,203.851101,True,1,0,76.0,success
29.76,24,203.883071,True,1,0,76.0,success
29.76,24,203.908277,True,1,0,76.0,success
29.76,24,203.926856,True,1,0,76.0,success
29.76,24,203.948364,True,1,0,76.0,success
29.76,24,203.965356,True,1,0,76.0,success
29.76,24,203.982415,True,1,0,76.0,success
29.76,24,204.000581,True,1,0,76.0,success
29.76,24,204.01773,True,1,0,76.0,success
29.76,24,204.032556,True,1,0,76.0,success
29.76,24,204.04702,True,1,0,76.0,success
29.76,24,204.062286,True,1,0,76.0,success
29.76,24,204.076915,True,1,0,76.0,success
29.76,24,204.091082,True,1,0,76.0,success
29.76,24,204.106354,True,1,0,76.0,success
28.75,25,204.121698,True,1,1,75.0,success
29.7,30,204.139735,True,1,0,70.0,success
29.76,24,204.154781,True,1,0,76.0,success
29.76,24,204.167811,True,1,0,76.0,success
29.76,24,204.181163,True,1,0,76.0,success
29.76,24,204.194395,True,1,0,76.0,success
29.76,24,204.206185,True,1,0,76.0,success
29.76,24,204.218884,True,1,0,76.0,success
29.76,24,204.23211,True,1,0,76.0,success
29.76,24,204.244041,True,1,0,76.0,success
29.76,24,204.256154,True,1,0,76.0,success
29.76,24,204.26902,True,1,0,76.0,success
29.76,24,204.28053,True,1,0,76.0,success
29.76,24,204.293122,True,1,0,76.0,success
29.76,24,204.304549,True,1,0,76.0,success
29.76,24,204.315698,True,1,0,76.0,success
29.76,24,204.32744,True,1,0,76.0,success
29.76,24,204.337475,True,1,0,76.0,success
29.76,24,204.348785,True,1,0,76.0,success
